decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score,w_random,w_worst,w_shaw
251,209,2,11,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
252,210,1,10,0,0,396.8901438718283,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
253,211,0,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
254,212,0,10,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
255,212,0,11,1,0,,395.77456594412513,395.77456594412513,,,
256,213,2,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
257,214,2,9,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
258,215,0,11,0,0,397.2904203330412,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
259,216,2,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
260,217,0,9,0,1,396.27456594412513,396.27456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
261,218,2,10,0,0,396.7086351211984,396.27456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
262,219,2,11,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
263,220,0,11,0,0,396.77509120185005,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
264,221,1,10,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
265,221,0,10,1,0,,395.77456594412513,395.77456594412513,,,
266,222,1,10,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
267,223,1,9,0,1,398.1095242928704,398.1095242928704,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
268,224,0,11,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
269,225,1,10,0,0,508.80139013403266,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
270,226,0,11,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
271,227,2,10,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
272,228,1,8,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
273,229,1,12,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
274,230,2,11,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
275,231,0,9,0,0,404.9881883378701,395.77456594412513,395.77456594412513,0.5672793807419166,0.4876264905699145,0.39710741178191655
276,232,0,10,0,0,398.2958062067364,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
277,233,1,10,0,0,409.95111752328944,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
278,234,1,10,0,0,397.2904203330412,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
279,235,1,9,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
280,236,2,9,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
281,237,0,12,0,0,415.007444386911,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
282,238,1,12,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
283,239,2,10,0,0,398.1095242928704,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
284,240,0,12,0,0,398.1095242928704,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
285,241,0,11,0,1,396.27456594412513,396.27456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
286,242,2,10,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
287,243,0,12,0,0,431.47043554030523,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
288,244,2,11,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
289,245,1,9,0,0,396.27456594412513,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
290,246,0,10,0,1,395.77456594412513,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
291,247,0,11,0,0,396.2745659441252,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
292,248,0,9,0,0,396.2745659441252,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
293,249,0,11,0,0,412.7107751684828,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
294,250,0,11,0,0,408.9589121327478,395.77456594412513,395.77456594412513,0.5738235045935334,0.4472440495987888,0.4676859294255333
