decision,evaluated,operator,q,null,accepted,candidate_score,current_score,best_score,w_random,w_worst,w_shaw
253,208,1,10,0,1,381.8105297628772,381.8105297628772,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
254,209,2,11,0,1,381.76842030415537,381.76842030415537,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
255,210,2,8,0,1,381.5684203041554,381.5684203041554,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
256,211,2,12,0,0,388.91237403328523,381.5684203041554,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
257,212,1,10,0,0,398.5447526776835,381.5684203041554,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
258,212,1,11,1,0,,381.5684203041554,375.2395294556023,,,
259,213,0,9,0,1,381.5684203041554,381.5684203041554,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
260,214,0,11,0,0,388.37952082013794,381.5684203041554,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
261,215,1,8,0,0,419.06768119372316,381.5684203041554,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
262,216,1,8,0,0,385.33344630222086,381.5684203041554,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
263,217,0,9,0,1,382.3625074730028,382.3625074730028,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
264,218,0,12,0,1,381.56250747300277,381.56250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
265,219,2,11,0,0,398.7720957735752,381.56250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
266,220,0,10,0,0,392.4907462355072,381.56250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
267,221,0,11,0,1,381.56250747300277,381.56250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
268,222,0,9,0,0,405.2317118237501,381.56250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
269,223,1,10,0,1,382.06250747300277,382.06250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
270,224,1,11,0,0,382.8625074730027,382.06250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
271,225,1,9,0,0,391.2112064542753,382.06250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
272,226,1,11,0,0,402.37357210120376,382.06250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
273,227,2,11,0,1,382.06250747300277,382.06250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
274,228,2,11,0,1,382.06250747300277,382.06250747300277,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
275,229,0,11,0,1,382.3461598877257,382.3461598877257,375.2395294556023,1.354134905535354,1.1310645437503588,0.9637197017041629
276,230,1,11,0,0,397.6318205624936,382.3461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
277,231,1,10,0,1,382.2461598877257,382.2461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
278,232,1,8,0,1,381.8461598877257,381.8461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
279,233,2,12,0,0,391.37698544368425,381.8461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
280,234,2,11,0,0,382.64615988772573,381.8461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
281,235,2,9,0,0,384.7882693464476,381.8461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
282,235,0,10,1,0,,381.8461598877257,375.2395294556023,,,
283,236,2,10,0,1,382.6461598877257,382.6461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
284,237,1,10,0,1,381.8461598877257,381.8461598877257,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
285,238,2,12,0,1,379.48826934644757,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
286,239,0,12,0,0,395.5877730387732,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
287,240,0,11,0,0,395.5877730387732,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
288,241,2,12,0,0,403.559870050878,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
289,241,2,8,1,0,,379.48826934644757,375.2395294556023,,,
290,242,1,11,0,0,388.4225673180334,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
291,243,1,11,0,0,392.97938733652023,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
292,244,0,8,0,0,389.21909490240614,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
293,245,0,11,0,0,389.21909490240614,379.48826934644757,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
294,246,2,10,0,1,379.8882693464476,379.8882693464476,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
295,247,2,9,0,1,379.7882693464476,379.7882693464476,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
296,248,0,10,0,0,389.51909490240615,379.7882693464476,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
297,249,1,9,0,0,381.9882693464475,379.7882693464476,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
298,250,1,8,0,1,379.5882693464476,379.5882693464476,375.2395294556023,1.3499745910949499,0.9648516350002871,1.1043090946966636
