run_id,day,replicate,path_index,attempt_index,episode_id,vehicle_id,omi,remaining_customers,route_changed,search_gain,incumbent_search_score,selected_search_score,evaluated_candidates,operator_decisions,null_proposals,scenario_evals,recourse_runtime_s,decision_cap_hit,next_node_changed
D05_R01_P006,5,1,6,3,2,2,0.5800738083360856,3,False,0.0,30.4,30.4,250,760,510,25100,0.3550527920015156,False,False
D05_R01_P006,5,1,6,4,2,4,0.8104544349119897,3,True,8.873469618573523,52.61097671618464,43.737507097611115,250,287,37,25100,0.3170792919700034,False,False
D05_R01_P008,5,1,8,1,1,5,0.9444218278763339,2,False,0.0,25.2,25.2,0,25000,25000,100,1.3966820840141736,True,False
D05_R01_P008,5,1,8,2,1,3,0.9153840647067093,2,False,0.0,20.4,20.4,0,25000,25000,100,1.3886894999886863,True,False
D05_R01_P008,5,1,8,3,1,0,0.6861645839471725,8,False,0.0,44.72765451101125,44.72765451101125,250,5223,4973,25100,1.946056624990888,False,False
D05_R01_P008,5,1,8,4,1,2,0.8827822493071265,8,False,0.0,45.5,45.5,250,710,460,25100,0.7784156249836087,False,False
D05_R01_P008,5,1,8,5,2,2,0.8762300946095171,6,False,0.0,42.561480583118396,42.561480583118396,0,25000,25000,100,4.10930583300069,True,False
D05_R01_P008,5,1,8,6,2,4,0.9772392473773323,6,True,9.933977237054933,56.39417503498396,46.46019779792903,250,336,86,25100,0.5271037089987658,False,False
D05_R01_P008,5,1,8,7,2,0,0.9668424267886265,5,False,0.0,52.48245277525975,52.48245277525975,0,25000,25000,100,3.2527288750279695,True,False
D05_R01_P009,5,1,9,1,1,1,0.8786306651835536,8,False,0.0,24.4,24.4,250,352,102,25100,0.6927914170082659,False,False
D05_R01_P009,5,1,9,2,1,5,0.8416531212806913,8,False,0.0,64.96345439577638,64.96345439577638,250,2048,1798,25100,1.108739625022281,False,False
D05_R01_P011,5,1,11,1,1,5,0.9042806070694165,11,False,0.0,58.43734674811184,58.43734674811184,250,4853,4603,25100,2.6911002499982715,False,False
D05_R01_P012,5,1,12,1,1,4,0.7652291685223807,7,True,12.381009196551155,59.95498999795616,47.57398080140501,250,316,66,25100,0.5957630000193603,False,False
D05_R01_P012,5,1,12,2,2,2,0.9079729387033411,3,False,0.0,34.4,34.4,0,25000,25000,100,1.9240415840176865,True,False
D05_R01_P012,5,1,12,3,2,4,0.8553459291149931,5,False,0.0,31.11239305561032,31.11239305561032,250,668,418,25100,0.5101036669802852,False,False
D05_R01_P013,5,1,13,1,1,2,0.954438814753038,20,True,3.86969638989801,85.56969638989801,81.7,250,2013,1763,25100,5.166724167007487,False,False
D05_R01_P014,5,1,14,1,1,1,0.934877419382326,8,False,0.0,24.4,24.4,250,364,114,25100,0.6938071670010686,False,False
D05_R01_P015,5,1,15,1,1,1,0.93951865068132,8,False,0.0,24.4,24.4,250,378,128,25100,0.6990248750080355,False,False
D05_R01_P015,5,1,15,2,2,2,0.7525813905577863,7,False,0.0,42.2,42.2,250,3130,2880,25100,1.1735005829832517,False,False
D05_R01_P015,5,1,15,3,2,4,0.5550906334034473,7,True,5.148676959622328,41.324408195145544,36.175731235523216,250,643,393,25100,0.6595467500155792,False,False
D05_R01_P016,5,1,16,1,1,2,0.9404148162005835,18,True,3.6215951806501465,83.32159518065015,79.7,250,5027,4777,25100,8.383593124977779,False,False
D05_R01_P017,5,1,17,1,1,2,0.8485056960461199,23,True,23.151683112132062,112.05168311213207,88.9,250,1451,1201,25100,5.7553447500104085,False,False
D05_R01_P017,5,1,17,2,2,2,0.7700596737375973,19,True,16.395508343457678,130.73927836501736,114.34377002155968,250,2296,2046,25100,5.0507843749946915,False,False
D05_R01_P017,5,1,17,3,3,5,0.6667035490522731,5,False,0.0,27.099999999999998,27.099999999999998,250,841,591,25100,0.5248647499829531,False,False
D05_R01_P018,5,1,18,1,1,5,0.9387219485500271,9,False,0.0,79.29953167358991,79.29953167358991,250,4096,3846,25100,1.8303088750108145,False,False
D05_R01_P018,5,1,18,2,1,1,0.9003409681122968,9,False,0.0,26.6,26.6,250,376,126,25100,0.7617720419657417,False,False
D05_R01_P018,5,1,18,3,2,1,0.9534229863627673,5,False,0.0,21.599999999999998,21.599999999999998,0,25000,25000,100,3.2668825419968925,True,False
D05_R01_P018,5,1,18,4,2,2,0.9222300326754751,15,True,2.441399414594244,69.64139941459425,67.2,250,2565,2315,25100,3.0525744579499587,False,False
D05_R01_P018,5,1,18,5,2,4,0.6011454927247816,9,True,0.18615237843286536,44.38615237843287,44.2,250,2755,2505,25100,1.4585199999855831,False,False
D05_R01_P018,5,1,18,6,3,2,0.8744873029810718,12,False,0.0,52.099999999999994,52.099999999999994,250,1353,1103,25100,1.435669541999232,False,False
D05_R01_P018,5,1,18,7,3,0,0.576746232630036,10,False,0.0,45.756509428309556,45.756509428309556,250,9217,8967,25100,3.843542791029904,False,False
D05_R01_P018,5,1,18,8,3,4,0.7642851923022179,8,False,0.0,44.30429731533911,44.30429731533911,250,1088,838,25100,0.8522622500313446,False,False
D05_R01_P019,5,1,19,1,1,2,0.7946250622578668,22,True,3.5663281454570352,89.86632814545703,86.3,250,1628,1378,25100,5.611810208996758,False,False
D05_R01_P019,5,1,19,2,2,2,0.8703947271690854,15,False,0.0,61.0,61.0,250,2107,1857,25100,2.681906000012532,False,False
D05_R01_P020,5,1,20,1,1,2,0.9188973366050796,10,False,0.0,49.5,49.5,250,534,284,25100,0.9031370000448078,False,False
D05_R01_P020,5,1,20,2,1,4,0.8957035192382767,8,True,10.690944835438941,57.70379204597211,47.01284721053317,250,474,224,25100,0.7040108750225045,False,False
D05_R01_P020,5,1,20,3,2,2,0.9484914372803378,6,False,0.0,38.3,38.3,0,25000,25000,100,4.059853542014025,True,False
D05_R01_P020,5,1,20,4,2,0,0.9470481786329383,6,False,0.0,36.24894830260114,36.24894830260114,250,11513,11263,25100,2.3744982079952024,False,False
D05_R01_P020,5,1,20,5,2,4,0.927337028350869,6,False,0.0,45.63404561816954,45.63404561816954,250,475,225,25100,0.5499947079806589,False,False
D05_R02_P001,5,2,1,1,1,0,0.9278920903236266,6,False,0.0,32.5,32.5,250,7851,7601,25100,1.774387416022364,False,False
D05_R02_P002,5,2,2,1,1,4,0.9039709424656416,5,False,0.0,27.8,27.8,250,1446,1196,25100,0.613890334032476,False,False
D05_R02_P002,5,2,2,2,1,0,0.7859334155831855,3,False,0.0,29.1,29.1,0,25000,25000,100,1.9254706670180894,True,False
D05_R02_P002,5,2,2,3,2,0,0.6598247907107356,2,False,0.0,25.2,25.2,0,25000,25000,100,1.4132518750266172,True,False
D05_R02_P003,5,2,3,1,1,0,0.84900228247311,7,False,0.0,35.7,35.7,250,10346,10096,25100,2.6063148750108667,False,False
D05_R02_P003,5,2,3,2,1,3,0.8388755757251315,6,False,0.0,50.7,50.7,0,25000,25000,100,4.111323709017597,True,False
D05_R02_P003,5,2,3,3,1,5,0.7496738509375143,5,False,0.0,28.2,28.2,0,25000,25000,100,3.2617099590133876,True,False
D05_R02_P003,5,2,3,4,2,4,0.5928070889444856,7,False,0.0,32.431362756632396,32.431362756632396,250,3139,2889,25100,1.1814343329751864,False,False
D05_R02_P003,5,2,3,5,3,4,0.8578316356155644,3,False,0.0,24.8,24.8,250,629,379,25100,0.34318116697249934,False,False
D05_R02_P003,5,2,3,6,4,4,0.903059336390321,2,False,0.0,20.200000000000003,20.200000000000003,0,25000,25000,100,1.3922879999736324,True,False
D05_R02_P004,5,2,4,1,1,1,0.9538435964621332,6,False,0.0,23.0,23.0,0,25000,25000,100,4.1397445410257205,True,False
D05_R02_P004,5,2,4,2,1,4,0.7054467991766171,13,False,0.0,68.63407808053529,68.63407808053529,250,7788,7538,25100,4.9424452079692855,False,False
D05_R02_P004,5,2,4,3,2,2,0.8640017178384445,8,False,0.0,67.74194134114325,67.74194134114325,0,25000,25000,100,6.113796292047482,True,False
D05_R02_P004,5,2,4,4,3,3,0.8838870117018746,3,False,0.0,41.7,41.7,0,25000,25000,100,1.9251989590120502,True,False
D05_R02_P004,5,2,4,5,3,2,0.6888723441334104,6,False,0.0,72.87821604916164,72.87821604916164,0,25000,25000,100,4.13204879197292,True,False
D05_R02_P004,5,2,4,6,4,0,0.9495985468434072,5,False,0.0,31.9,31.9,250,8098,7848,25100,1.4818677080329508,False,False
D05_R02_P004,5,2,4,7,5,0,0.9057184896465174,4,False,0.0,31.5,31.5,0,25000,25000,100,2.5318869579932652,True,False
D05_R02_P004,5,2,4,8,6,0,0.9056697403842446,2,False,0.0,25.2,25.2,0,25000,25000,100,1.387853708001785,True,False
D05_R02_P004,5,2,4,9,6,4,0.6208025427817477,3,False,0.0,24.8,24.8,250,722,472,25100,0.35822225001174957,False,False
D05_R02_P005,5,2,5,1,1,5,0.6196381880697229,3,False,0.0,24.5,24.5,0,25000,25000,100,1.9387624580413103,True,False
D05_R02_P006,5,2,6,1,1,2,0.9523298306509945,14,True,19.348898729628203,86.79364436266412,67.44474563303592,250,17867,17617,25100,12.477297167002689,False,False
D05_R02_P006,5,2,6,2,3,4,0.8104544349119897,3,False,0.0,24.8,24.8,250,688,438,25100,0.3535405420116149,False,False
D05_R02_P008,5,2,8,1,1,3,0.9153840647067093,5,False,0.0,49.6,49.6,0,25000,25000,100,3.2636073749745265,True,False
D05_R02_P008,5,2,8,2,2,4,0.9772392473773323,6,False,0.0,31.217348571585443,31.217348571585443,250,2039,1789,25100,0.8211550830164924,False,False
D05_R02_P008,5,2,8,3,2,0,0.9668424267886265,4,False,0.0,31.5,31.5,0,25000,25000,100,2.5297714170301333,True,False
D05_R02_P008,5,2,8,4,2,2,0.970085247965512,5,False,0.0,59.09552046877927,59.09552046877927,0,25000,25000,100,3.241277374967467,True,False
D05_R02_P009,5,2,9,1,1,0,0.8416531212806913,9,False,0.0,51.656429130215976,51.656429130215976,250,1434,1184,25100,1.0831809579976834,False,False
D05_R02_P011,5,2,11,1,1,2,0.8489089458965219,15,False,0.0,82.44397726173335,82.44397726173335,29,25000,24971,3000,20.731322082981933,True,False
D05_R02_P012,5,2,12,1,1,4,0.9528837383903108,10,False,0.0,80.84169778903544,80.84169778903544,250,5067,4817,25100,2.4734362079761922,False,False
D05_R02_P012,5,2,12,2,1,2,0.7711406219753405,12,False,0.0,77.34355195869655,77.34355195869655,0,25000,25000,100,11.320774958003312,True,False
D05_R02_P012,5,2,12,3,2,0,0.9735863894169713,7,False,0.0,35.7,35.7,250,5414,5164,25100,1.6543754169833846,False,False
D05_R02_P012,5,2,12,4,2,3,0.9540801188252778,6,False,0.0,50.7,50.7,0,25000,25000,100,4.13400445895968,True,False
D05_R02_P012,5,2,12,5,2,5,0.723749326654802,5,False,0.0,28.2,28.2,0,25000,25000,100,3.263613792019896,True,False
D05_R02_P012,5,2,12,6,2,2,0.558519603513214,11,False,0.0,62.70021741616294,62.70021741616294,0,25000,25000,100,10.194955707993358,True,False
D05_R02_P012,5,2,12,7,3,4,0.7652291685223807,7,False,0.0,32.874050227043135,32.874050227043135,250,2534,2284,25100,1.0600838750251569,False,False
D05_R02_P012,5,2,12,8,4,4,0.8553459291149931,5,False,0.0,27.8,27.8,250,1726,1476,25100,0.6419111249851994,False,False
D05_R02_P012,5,2,12,9,4,2,0.698196813438537,3,False,0.0,31.5,31.5,0,25000,25000,100,1.925843957986217,True,False
D05_R02_P015,5,2,15,1,1,4,0.9419661362106659,10,False,0.0,79.55409966189018,79.55409966189018,250,6101,5851,25100,2.837561291991733,False,False
D05_R02_P015,5,2,15,2,1,1,0.9069936861235922,3,False,0.0,20.099999999999998,20.099999999999998,0,25000,25000,100,1.9363366659963503,True,False
D05_R02_P015,5,2,15,3,1,0,0.5580737333131358,7,False,0.0,35.7,35.7,250,5217,4967,25100,1.5961391659802757,False,False
D05_R02_P015,5,2,15,4,2,4,0.5550906334034473,7,False,0.0,32.1,32.1,250,2654,2404,25100,1.08382633398287,False,False
D05_R02_P017,5,2,17,1,1,5,0.8485056960461199,12,False,0.0,39.0,39.0,250,8842,8592,25100,4.856931791990064,False,False
D05_R02_P017,5,2,17,2,2,2,0.8931913912876772,11,False,0.0,69.13438394052551,69.13438394052551,0,25000,25000,100,9.88203808304388,True,False
D05_R02_P017,5,2,17,3,3,4,0.8317983949081581,9,False,0.0,34.3,34.3,250,12940,12690,25100,4.276940916955937,False,False
D05_R02_P017,5,2,17,4,4,2,0.9283211171493239,7,False,0.0,80.2356984086133,80.2356984086133,0,25000,25000,100,5.05156008398626,True,False
D05_R02_P018,5,2,18,1,1,0,0.9387219485500271,10,False,0.0,61.5094285434562,61.5094285434562,250,3138,2888,25100,1.7794801659765653,False,False
D05_R02_P018,5,2,18,2,1,1,0.9003409681122968,8,False,0.0,39.20962155674182,39.20962155674182,0,25000,25000,100,6.049861082981806,True,False
D05_R02_P018,5,2,18,3,1,2,0.565615543604757,14,False,0.0,75.13226658467008,75.13226658467008,16,25000,24984,1700,16.09069758298574,True,False
D05_R02_P018,5,2,18,4,2,5,0.9414038646403071,8,False,0.0,31.9,31.9,0,25000,25000,100,6.140804708003998,True,False
D05_R02_P018,5,2,18,5,2,2,0.9147491663370692,13,False,0.0,84.40383475414444,84.40383475414444,0,25000,25000,100,12.865546833025292,True,False
D05_R02_P018,5,2,18,6,2,4,0.6718345484817569,11,False,0.0,67.24960399364075,67.24960399364075,250,6109,5859,25100,3.2424562919768505,False,False
D05_R02_P018,5,2,18,7,3,5,0.924660825972253,5,False,0.0,28.2,28.2,0,25000,25000,100,3.230189749971032,True,False
D05_R02_P018,5,2,18,8,3,4,0.8720812914689333,9,False,0.0,34.3,34.3,250,4926,4676,25100,2.090594000008423,False,False
D05_R02_P018,5,2,18,9,3,2,0.8660874272419652,11,False,0.0,75.16881437360118,75.16881437360118,0,25000,25000,100,9.936093707976397,True,False
D05_R02_P018,5,2,18,10,4,2,0.8245684008734026,10,False,0.0,67.82445620870797,67.82445620870797,0,25000,25000,100,8.472723541024607,True,False
D05_R02_P018,5,2,18,11,4,5,0.5957784205833528,4,False,0.0,27.4,27.4,0,25000,25000,100,2.5228656249819323,True,False
D05_R02_P019,5,2,19,1,1,5,0.7946250622578668,11,False,0.0,36.4,36.4,250,6623,6373,25100,3.3949914170079865,False,False
D05_R02_P019,5,2,19,2,2,5,0.9125432202552332,9,False,0.0,32.5,32.5,0,25000,25000,100,7.183104291965719,True,False
D05_R02_P019,5,2,19,3,2,1,0.8699967451209596,5,False,0.0,22.2,22.2,0,25000,25000,100,3.251198416983243,True,False
D05_R02_P019,5,2,19,4,2,2,0.9364054031717842,13,False,0.0,80.26160212729144,80.26160212729144,0,25000,25000,100,12.900592666002922,True,False
D05_R02_P019,5,2,19,5,3,0,0.7039877692888351,3,False,0.0,29.1,29.1,0,25000,25000,100,1.9368402090040036,True,False
D05_R02_P019,5,2,19,6,3,2,0.5508907755786416,3,False,0.0,31.5,31.5,0,25000,25000,100,1.8959620000096038,True,False
D05_R02_P020,5,2,20,1,1,2,0.8944075189422965,8,False,0.0,62.223934123663156,62.223934123663156,0,25000,25000,100,6.0539309160085395,True,False
D05_R02_P020,5,2,20,2,2,0,0.9470481786329383,5,False,0.0,31.9,31.9,250,7099,6849,25100,1.350247957976535,False,False
D05_R02_P020,5,2,20,3,2,3,0.9527756674621903,2,False,0.0,36.6,36.6,0,25000,25000,100,1.3808557500015013,True,False
D05_R02_P020,5,2,20,4,2,2,0.9429969228410575,5,False,0.0,50.43926313349602,50.43926313349602,0,25000,25000,100,3.2439614579780027,True,False
D05_R02_P020,5,2,20,5,2,4,0.927337028350869,6,False,0.0,32.43183335157762,32.43183335157762,250,2097,1847,25100,0.8242648330051452,False,False
D05_R03_P001,5,3,1,1,1,5,0.7807038682973472,8,False,0.0,43.3,43.3,250,1481,1231,25100,0.9680215830449015,False,False
D05_R03_P001,5,3,1,2,2,0,0.9375158995456447,7,False,0.0,35.96198134852971,35.96198134852971,250,5731,5481,25100,1.7087080420460552,False,False
D05_R03_P001,5,3,1,3,3,0,0.9691432278214749,2,False,0.0,25.2,25.2,0,25000,25000,100,1.3964643330546096,True,False
D05_R03_P002,5,3,2,1,1,4,0.9132726518314835,14,False,0.0,52.97540805579308,52.97540805579308,250,1493,1243,25100,1.9239260840113275,False,False
D05_R03_P002,5,3,2,2,2,4,0.9039709424656416,3,False,0.0,26.1,26.1,0,25000,25000,100,1.9247011659899727,True,False
D05_R03_P002,5,3,2,3,2,2,0.6442644352728358,4,False,0.0,34.3,34.3,250,1078,828,25100,0.4724914589896798,False,False
D05_R03_P002,5,3,2,4,3,0,0.6660738084364018,2,False,0.0,25.2,25.2,0,25000,25000,100,1.405013167008292,True,False
D05_R03_P003,5,3,3,1,1,5,0.9442172441412049,8,False,0.0,43.3,43.3,250,1447,1197,25100,0.9629177080350928,False,False
D05_R03_P003,5,3,3,2,2,5,0.9478542337897916,2,False,0.0,22.4,22.4,0,25000,25000,100,1.3929720420273952,True,False
D05_R03_P003,5,3,3,3,3,4,0.5928070889444856,5,False,0.0,30.4,30.4,0,25000,25000,100,3.2692074590013362,True,False
D05_R03_P004,5,3,4,1,1,4,0.7054467991766171,10,False,0.0,63.92270837348194,63.92270837348194,203,25000,24797,20400,9.16134404198965,True,False
D05_R03_P004,5,3,4,2,1,1,0.6495302261894392,7,False,0.0,23.7,23.7,0,25000,25000,100,5.053974040958565,True,False
D05_R03_P004,5,3,4,3,2,2,0.8640017178384445,10,False,0.0,48.7,48.7,250,2390,2140,25100,1.5500870830146596,False,False
D05_R03_P004,5,3,4,4,3,2,0.8365330273948237,8,False,0.0,40.2,40.2,250,2827,2577,25100,1.29319083399605,False,False
D05_R03_P004,5,3,4,5,4,0,0.935167315214595,6,False,0.0,32.5,32.5,250,11035,10785,25100,2.3114777919836342,False,False
D05_R03_P004,5,3,4,6,5,0,0.9525762995560016,5,False,0.0,32.89696984594639,32.89696984594639,250,7441,7191,25100,1.4032894170377403,False,False
D05_R03_P005,5,3,5,1,1,0,0.8947570447743814,10,True,0.6797564852077258,50.27975648520773,49.6,250,3438,3188,25100,1.9298737499630079,False,False
D05_R03_P005,5,3,5,2,2,0,0.9750939145293663,5,False,0.0,44.42612809022253,44.42612809022253,250,283,33,25100,0.45416254200972617,False,False
D05_R03_P005,5,3,5,3,2,2,0.719064264930007,4,False,0.0,34.3,34.3,250,1032,782,25100,0.48747604194795713,False,False
D05_R03_P005,5,3,5,4,3,2,0.8512003481988497,2,False,0.0,28.2,28.2,0,25000,25000,100,1.397277457988821,True,False
D05_R03_P006,5,3,6,1,1,4,0.9194576590765228,12,False,0.0,57.328948397625894,57.328948397625894,129,25000,24871,13000,11.827072540996596,True,False
D05_R03_P006,5,3,6,2,2,2,0.6299530719982392,2,False,0.0,28.2,28.2,0,25000,25000,100,1.38447529199766,True,False
D05_R03_P007,5,3,7,1,1,0,0.8403714842020057,5,False,0.0,31.9,31.9,250,6772,6522,25100,1.3187223330023699,False,False
D05_R03_P008,5,3,8,1,1,3,0.9153840647067093,2,False,0.0,20.4,20.4,0,25000,25000,100,1.400376999983564,True,False
D05_R03_P008,5,3,8,2,1,0,0.5516292082846903,9,False,0.0,40.8,40.8,250,2703,2453,25100,1.447917957964819,False,False
D05_R03_P008,5,3,8,3,1,2,0.7434619222404787,9,False,0.0,44.7,44.7,250,2327,2077,25100,1.345346374961082,False,False
D05_R03_P008,5,3,8,4,2,2,0.919390505057493,7,False,0.0,38.2,38.2,250,3330,3080,25100,1.224773333990015,False,False
D05_R03_P008,5,3,8,5,2,4,0.9772392473773323,4,False,0.0,31.729531429903524,31.729531429903524,0,25000,25000,100,2.5328766659949906,True,False
D05_R03_P008,5,3,8,6,2,0,0.9009106732993569,6,False,0.0,36.46459317374327,36.46459317374327,250,11484,11234,25100,2.3736936660134234,False,False
D05_R03_P009,5,3,9,1,1,1,0.8786306651835536,9,False,0.0,27.215662713749293,27.215662713749293,250,414,164,25100,0.7764895419823006,False,False
D05_R03_P009,5,3,9,2,2,5,0.8416531212806913,6,False,0.0,34.0,34.0,250,2241,1991,25100,0.8614227919606492,False,False
D05_R03_P011,5,3,11,1,1,2,0.8489089458965219,18,False,0.0,80.2,80.2,250,1981,1731,25100,3.9832090829731897,False,False
D05_R03_P012,5,3,12,1,1,1,0.8225325982541057,3,False,0.0,19.5,19.5,0,25000,25000,100,1.9214734580018558,True,False
D05_R03_P012,5,3,12,2,1,2,0.7711406219753405,14,True,1.6855240887673517,63.98552408876735,62.3,250,1904,1654,25100,2.1708639999851584,False,False
D05_R03_P012,5,3,12,3,2,4,0.9701151346234206,7,False,0.0,32.6,32.6,0,25000,25000,100,5.119527459028177,True,False
D05_R03_P012,5,3,12,4,2,5,0.838798227661781,2,False,0.0,22.4,22.4,0,25000,25000,100,1.3960242090397514,True,False
D05_R03_P012,5,3,12,5,2,2,0.558519603513214,13,False,0.0,56.95648063310947,56.95648063310947,250,2550,2300,25100,2.218124417006038,False,False
D05_R03_P012,5,3,12,6,3,4,0.7652291685223807,5,False,0.0,31.001463103842138,31.001463103842138,0,25000,25000,100,3.263659790973179,True,False
D05_R03_P012,5,3,12,7,4,2,0.9428937485067409,5,False,0.0,41.4556395393467,41.4556395393467,250,3382,3132,25100,0.8642206250224262,False,False
D05_R03_P012,5,3,12,8,4,4,0.8553459291149931,3,False,0.0,26.1,26.1,0,25000,25000,100,1.9086579579743557,True,False
D05_R03_P013,5,3,13,1,1,4,0.9448685579583972,13,False,0.0,61.79404806526534,61.79404806526534,250,3556,3306,25100,2.7551220419700257,False,False
D05_R03_P013,5,3,13,2,1,5,0.9421404046184868,9,False,0.0,44.099999999999994,44.099999999999994,250,1338,1088,25100,1.045890084002167,False,False
D05_R03_P013,5,3,13,3,2,4,0.8337498302831411,12,False,0.0,55.54250872970276,55.54250872970276,130,25000,24870,13100,11.854885875014588,True,False
D05_R03_P014,5,3,14,1,1,1,0.934877419382326,9,False,0.0,27.011465680251924,27.011465680251924,250,400,150,25100,0.772108290984761,False,False
D05_R03_P015,5,3,15,1,1,1,0.93951865068132,9,False,0.0,26.382735256449156,26.382735256449156,250,396,146,25100,0.7832410000264645,False,False
D05_R03_P015,5,3,15,2,2,2,0.8667757598683142,14,False,0.0,61.099999999999994,61.099999999999994,250,2531,2281,25100,2.5625193340238184,False,False
D05_R03_P015,5,3,15,3,2,1,0.7090338905912098,3,False,0.0,19.5,19.5,0,25000,25000,100,1.9264317919733003,True,False
D05_R03_P015,5,3,15,4,3,4,0.5550906334034473,5,False,0.0,30.4,30.4,0,25000,25000,100,3.3071707080234773,True,False
D05_R03_P017,5,3,17,1,1,5,0.8485056960461199,11,False,0.0,51.2,51.2,250,1506,1256,25100,1.3763816669816151,False,False
D05_R03_P017,5,3,17,2,2,5,0.845771870103189,8,False,0.0,43.3,43.3,250,1508,1258,25100,0.9573077919776551,False,False
D05_R03_P017,5,3,17,3,3,4,0.9331814328298843,7,False,0.0,32.6,32.6,0,25000,25000,100,5.049303042003885,True,False
D05_R03_P017,5,3,17,4,3,2,0.8931913912876772,13,False,0.0,54.5,54.5,250,2337,2087,25100,2.12031379097607,False,False
D05_R03_P018,5,3,18,1,1,5,0.9387219485500271,7,False,0.0,41.4,41.4,250,2392,2142,25100,1.0314563330030069,False,False
D05_R03_P018,5,3,18,2,1,1,0.9003409681122968,10,False,0.0,37.59612790288783,37.59612790288783,250,410,160,25100,0.8499304589931853,False,False
D05_R03_P018,5,3,18,3,2,1,0.9534229863627673,6,False,0.0,34.422745366299,34.422745366299,0,25000,25000,100,4.083915541006718,True,False
D05_R03_P018,5,3,18,4,2,4,0.9078696032911089,9,False,0.0,60.70052997534852,60.70052997534852,204,25000,24796,20500,7.898099749989342,True,False
D05_R03_P018,5,3,18,5,2,2,0.9147491663370692,15,False,0.0,75.34658643985355,75.34658643985355,250,3467,3217,25100,3.798050959012471,False,False
D05_R03_P018,5,3,18,6,3,2,0.8660874272419652,13,True,1.8201837891435417,66.70449198586907,64.88430819672553,250,1442,1192,25100,1.6301869580056518,False,False
D05_R03_P018,5,3,18,7,3,0,0.576746232630036,11,False,0.0,44.599999999999994,44.599999999999994,250,3780,3530,25100,2.2968811669852585,False,False
D05_R03_P018,5,3,18,8,3,4,0.6125062500826458,7,False,0.0,49.227266491368574,49.227266491368574,0,25000,25000,100,5.0251502500032075,True,False
D05_R03_P019,5,3,19,1,1,2,0.9364054031717842,15,False,0.0,77.95710594137446,77.95710594137446,250,2213,1963,25100,2.8102443749667145,False,False
D05_R03_P019,5,3,19,2,1,4,0.8707395292283217,8,False,0.0,76.65595046241843,76.65595046241843,250,18704,18454,25100,5.196720457985066,False,False
D05_R03_P019,5,3,19,3,1,5,0.7039388605206574,4,False,0.0,23.9,23.9,250,1123,873,25100,0.47852845798479393,False,False
D05_R03_P019,5,3,19,4,2,2,0.7111124739888584,5,False,0.0,37.2,37.2,250,1852,1602,25100,0.651943749981001,False,False
D05_R03_P020,5,3,20,1,1,2,0.8944075189422965,10,False,0.0,48.7,48.7,250,1856,1606,25100,1.3499760419945233,False,False
D05_R03_P020,5,3,20,2,2,0,0.9425365038692236,6,False,0.0,32.5,32.5,250,11313,11063,25100,2.3405671659857035,False,False
D05_R03_P020,5,3,20,3,2,4,0.927337028350869,4,False,0.0,29.081493242138322,29.081493242138322,0,25000,25000,100,2.513012500014156,True,False
D05_R03_P020,5,3,20,4,3,0,0.9486091081382955,2,False,0.0,25.2,25.2,0,25000,25000,100,1.3945847080321983,True,False
D07_R01_P001,7,1,1,1,1,0,0.9505383107794058,9,False,0.0,69.6339440043685,69.6339440043685,250,1448,1198,25100,1.0812625419930555,False,False
D07_R01_P002,7,1,2,1,1,2,0.6384508802688496,7,False,0.0,75.69468056925547,75.69468056925547,250,443,193,25100,0.6272540839854628,False,False
D07_R01_P002,7,1,2,2,1,5,0.6044540565602143,8,False,0.0,30.8,30.8,250,4806,4556,25100,1.7429388749878854,False,False
D07_R01_P002,7,1,2,3,2,5,0.6957074075405602,6,False,0.0,30.328875273128393,30.328875273128393,250,3458,3208,25100,1.0604816669947468,False,False
D07_R01_P002,7,1,2,4,3,0,0.9387386544940105,6,False,0.0,87.73860303093144,87.73860303093144,0,25000,25000,100,4.103961415996309,True,False
D07_R01_P002,7,1,2,5,3,2,0.896538761287248,4,False,0.0,75.0583769012782,75.0583769012782,250,1573,1323,25100,0.5254691250156611,False,False
D07_R01_P002,7,1,2,6,3,5,0.6098435141478096,2,False,0.0,22.900000000000002,22.900000000000002,0,25000,25000,100,1.3891109579708427,True,False
D07_R01_P002,7,1,2,7,3,3,0.8488357451096636,6,False,0.0,23.7,23.7,250,3638,3388,25100,1.0878336249734275,False,False
D07_R01_P002,7,1,2,8,4,0,0.8765017468081887,3,False,0.0,46.95090918365766,46.95090918365766,0,25000,25000,100,1.8978337080334313,True,False
D07_R01_P003,7,1,3,1,1,5,0.9346195055615405,15,False,0.0,39.4,39.4,250,542,292,25100,1.407041417027358,False,False
D07_R01_P004,7,1,4,1,1,3,0.9218376083409724,16,False,0.0,44.2,44.2,250,1042,792,25100,2.0678232919890434,False,False
D07_R01_P004,7,1,4,2,1,5,0.8400177103775676,17,False,0.0,208.62242322443865,208.62242322443865,250,456,206,25100,1.6159093750175089,False,False
D07_R01_P004,7,1,4,3,2,5,0.7402362056238039,6,False,0.0,29.0,29.0,250,3226,2976,25100,1.006296375009697,False,False
D07_R01_P005,7,1,5,1,1,0,0.8039117411877891,10,False,0.0,66.41167609075113,66.41167609075113,250,894,644,25100,1.0293631670065224,False,False
D07_R01_P005,7,1,5,2,2,5,0.6187828198445118,7,False,0.0,30.7,30.7,250,4285,4035,25100,1.4442334580235183,False,False
D07_R01_P005,7,1,5,3,3,0,0.7695339484665173,7,False,0.0,79.73141444711528,79.73141444711528,250,3359,3109,25100,1.2283615000196733,False,False
