run_id,day,replicate,path_index,realized_seed,realized_path_hash,static_distance,dddas_distance,static_tardiness,dddas_tardiness,static_J,dddas_J,static_on_time,dddas_on_time,static_max_tardiness,dddas_max_tardiness,delta_distance,delta_tardiness,delta_J,delta_max_tardiness,delta_on_time,episodes,recourse_attempts_x,route_changes,evaluated_candidates,operator_decisions,null_proposals,decision_cap_terminations,scenario_evaluations,dddas_wall_seconds,recourse_attempts_y,changed_attempts,cap_attempts,max_search_gain_all,mean_search_gain_changed,max_search_gain_changed,sum_search_gain_changed,cap_changed_attempts,immediate_next_node_changes,changed_run,realized_J_sign,realized_T_sign,realized_D_sign
D02_R03_P020,2,3,20,8120020,5ca47eefefeac353706692f0ee0b20c610f680dd7434e09254ec81671215a898,415.5000000000001,415.5000000000001,0.0,0.0,415.5000000000001,415.5000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,50000,50000,2,200,3.7873086250037886,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R01_P001,5,1,1,8150001,92d675ee62955edf6155025e3af06604318922531116916039341543c3e00e8e,402.99999999999994,401.5999999999999,0.0,0.0,402.99999999999994,401.5999999999999,1.0,1.0,0.0,0.0,1.400000000000034,0.0,1.400000000000034,0.0,0.0,3,3,1,500,42503,42003,1,50300,10.936717792006675,3.0,1.0,1.0,10.870912918620448,10.870912918620448,10.870912918620448,10.870912918620448,0.0,0.0,True,positive,zero,positive
D05_R01_P002,5,1,2,8150002,6bef4abe2198df4ae77400e7a8689b7201e9f0fd2fbd63dd37f4aaab69377864,402.99999999999994,403.69999999999993,0.0,0.0,402.99999999999994,403.69999999999993,1.0,1.0,0.0,0.0,-0.6999999999999886,0.0,-0.6999999999999886,0.0,0.0,2,2,1,250,25516,25266,1,25200,2.4561126669868827,2.0,1.0,1.0,4.794486433758834,4.794486433758834,4.794486433758834,4.794486433758834,0.0,0.0,True,negative,zero,negative
D05_R01_P003,5,1,3,8150003,ec556f11807ce33613a8b7923b2a07bf18f37a729e9700125b1f11ea06a74f34,402.99999999999994,402.2999999999999,13.626342576751654,17.31032656308605,430.2526851535033,436.920653126172,0.9866666666666668,0.9866666666666668,13.626342576751654,17.31032656308605,0.7000000000000455,-3.683983986334397,-6.667967972668748,-3.683983986334397,0.0,5,6,2,1000,55359,54359,2,100600,13.758773458946962,6.0,2.0,2.0,9.675686615729319,9.376771339913255,9.675686615729319,18.75354267982651,0.0,0.0,True,negative,negative,positive
D05_R01_P004,5,1,4,8150004,229c8b9891968103bd22dfa350f52b7f3cda8c2f7ea51951b3569dd517bae7ff,402.99999999999994,401.7999999999999,6.849010661823513,3.652320277427179,416.69802132364697,409.10464055485426,0.9866666666666668,0.9866666666666668,6.849010661823513,3.652320277427179,1.2000000000000457,3.1966903843963337,7.593380768792713,3.1966903843963337,0.0,6,9,2,1500,94583,93083,3,150900,17.898582249996252,9.0,2.0,3.0,9.165936055321865,5.532968027660935,9.165936055321865,11.06593605532187,0.0,0.0,True,positive,positive,positive
D05_R01_P005,5,1,5,8150005,410c4cb565ccc6f46b8e193b56663350c5e79583b42566d33b5d5414721697ad,402.9999999999999,402.9999999999999,0.0,0.0,402.9999999999999,402.9999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,250,56044,55794,2,25300,6.101306041993666,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R01_P006,5,1,6,8150006,81ae6704ff04cae6e39aa050cfe05408fb487a026cd20d693246a190345b56ea,402.99999999999994,401.7999999999999,0.0,0.0,402.99999999999994,401.7999999999999,1.0,1.0,0.0,0.0,1.2000000000000457,0.0,1.2000000000000457,0.0,0.0,3,4,2,750,27896,27146,1,75400,7.616267999983393,4.0,2.0,1.0,8.873469618573523,5.386734809286757,8.873469618573523,10.773469618573515,0.0,0.0,True,positive,zero,positive
D05_R01_P007,5,1,7,8150007,2a7602656079e49c0b47eb20de0517c387abc4832313ba1f24dde2841d85b73c,402.99999999999994,402.99999999999994,0.0,0.0,402.99999999999994,402.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0006887079798616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R01_P008,5,1,8,8150008,879529979155069adbdcbeb0797c91995b83fa53e3a97a29030fe0f740610e3e,402.99999999999994,403.69999999999993,0.0,0.0,402.99999999999994,403.69999999999993,1.0,1.0,0.0,0.0,-0.6999999999999886,0.0,-0.6999999999999886,0.0,0.0,2,7,1,750,106269,105519,4,75700,15.438759625016246,7.0,1.0,4.0,9.933977237054933,9.933977237054933,9.933977237054933,9.933977237054933,0.0,0.0,True,negative,zero,negative
D05_R01_P009,5,1,9,8150009,e960e8d839f63ded7a4cf1888083df4ad8f64b4f9cbdad474a65113b4dcd1f69,402.9999999999999,402.9999999999999,0.0,0.0,402.9999999999999,402.9999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,500,2400,1900,0,50200,2.3893974169623107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R01_P010,5,1,10,8150010,2ef139c46bd19f15146addbf19ebe8d6ae75c3274aaab41140c5d6850db75ca7,402.99999999999994,402.99999999999994,0.0,0.0,402.99999999999994,402.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.000716459006071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R01_P011,5,1,11,8150011,e5b8e373bde412d4f0fbf604958c97c52f400d3999858a6bd472b07ef3d2d932,402.99999999999994,402.99999999999994,0.0,0.0,402.99999999999994,402.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,4853,4603,0,25100,2.9861488330061547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R01_P012,5,1,12,8150012,341d41b433812e337f70908651fc97267050f0b0061f2e0cc89c55be72943834,402.99999999999994,403.69999999999993,0.0,0.0,402.99999999999994,403.69999999999993,1.0,1.0,0.0,0.0,-0.6999999999999886,0.0,-0.6999999999999886,0.0,0.0,3,3,1,500,25984,25484,1,50300,3.90620545798447,3.0,1.0,1.0,12.381009196551155,12.381009196551155,12.381009196551155,12.381009196551155,0.0,0.0,True,negative,zero,negative
D05_R01_P013,5,1,13,8150013,0e0922876b543d52a0d1b9ba82705797638af492aa4ff74ac07668e6f2148c1c,402.99999999999994,401.0999999999999,0.0,0.0,402.99999999999994,401.0999999999999,1.0,1.0,0.0,0.0,1.900000000000034,0.0,1.900000000000034,0.0,0.0,1,1,1,250,2013,1763,0,25100,5.465253417030908,1.0,1.0,0.0,3.86969638989801,3.86969638989801,3.86969638989801,3.86969638989801,0.0,0.0,True,positive,zero,positive
D05_R01_P014,5,1,14,8150014,0b572e85655e7acbbced3379f7c86c94d3081e1049d40dd44cfbf7e6bbc31e3e,402.99999999999994,402.99999999999994,0.0,0.0,402.99999999999994,402.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,364,114,0,25100,0.9864823339739814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R01_P015,5,1,15,8150015,5403d0ba5ee20105af990d0bc9318fda986bc5fab112c66d555b311c82509a23,402.99999999999994,403.69999999999993,0.0,0.0,402.99999999999994,403.69999999999993,1.0,1.0,0.0,0.0,-0.6999999999999886,0.0,-0.6999999999999886,0.0,0.0,3,3,1,750,4151,3401,0,75300,3.4061879169894382,3.0,1.0,0.0,5.148676959622328,5.148676959622328,5.148676959622328,5.148676959622328,0.0,0.0,True,negative,zero,negative
D05_R01_P016,5,1,16,8150016,61772dbf10ffb885ed4122f9bc6c2fa1f3f22a427b5cdab2db457bff8d58e547,402.9999999999999,401.0999999999999,0.0,0.0,402.9999999999999,401.0999999999999,1.0,1.0,0.0,0.0,1.8999999999999773,0.0,1.8999999999999773,0.0,0.0,1,1,1,250,5027,4777,0,25100,8.680885125009809,1.0,1.0,0.0,3.6215951806501465,3.6215951806501465,3.6215951806501465,3.6215951806501465,0.0,0.0,True,positive,zero,positive
D05_R01_P017,5,1,17,8150017,a893b130d47c73ccd83d3d8b99e9c31777ec53ffa145795674858af3b6a02fbd,402.99999999999994,401.1,0.0,0.0,402.99999999999994,401.1,1.0,1.0,0.0,0.0,1.8999999999999773,0.0,1.8999999999999773,0.0,0.0,4,3,2,750,4588,3838,0,75300,12.215699833002873,3.0,2.0,0.0,23.151683112132062,19.77359572779487,23.151683112132062,39.54719145558974,0.0,0.0,True,positive,zero,positive
D05_R01_P018,5,1,18,8150018,2a34a78934d3364b2cd961b0985b19d24b8f1fa3d7719020902d302840c6c9ac,402.9999999999999,401.7999999999999,0.7584106277390106,0.7584106277390106,404.5168212554779,403.3168212554779,0.9866666666666668,0.9866666666666668,0.7584106277390106,0.7584106277390106,1.1999999999999886,0.0,1.1999999999999886,0.0,0.0,3,8,2,1750,46450,44700,1,175800,18.82212508295197,8.0,2.0,1.0,2.441399414594244,1.3137758965135546,2.441399414594244,2.6275517930271093,0.0,0.0,True,positive,zero,positive
D05_R01_P019,5,1,19,8150019,468cf15bfb4ebc636947995c91d5bc8d5c232707c7b91856a57e9cfc7c8fc053,402.99999999999994,401.5999999999999,0.0,0.0,402.99999999999994,401.5999999999999,1.0,1.0,0.0,0.0,1.400000000000034,0.0,1.400000000000034,0.0,0.0,3,2,1,500,3735,3235,0,50200,8.882191208016593,2.0,1.0,0.0,3.5663281454570352,3.5663281454570352,3.5663281454570352,3.5663281454570352,0.0,0.0,True,positive,zero,positive
D05_R01_P020,5,1,20,8150020,f3874d035ba465cfa1248e0b5c37618966f58a822df3e2b4646282787adb5e29,402.99999999999994,403.69999999999993,0.0,0.0,402.99999999999994,403.69999999999993,1.0,1.0,0.0,0.0,-0.6999999999999886,0.0,-0.6999999999999886,0.0,0.0,2,5,1,1000,37996,36996,1,100500,10.05078616697574,5.0,1.0,1.0,10.690944835438941,10.690944835438941,10.690944835438941,10.690944835438941,0.0,0.0,True,negative,zero,negative
D05_R02_P001,5,2,1,8150001,92d675ee62955edf6155025e3af06604318922531116916039341543c3e00e8e,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,250,7851,7601,0,25100,2.065465374966152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P002,5,2,2,8150002,6bef4abe2198df4ae77400e7a8689b7201e9f0fd2fbd63dd37f4aaab69377864,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,250,51446,51196,2,25300,4.824473666027188,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P003,5,2,3,8150003,ec556f11807ce33613a8b7923b2a07bf18f37a729e9700125b1f11ea06a74f34,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,0,750,89114,88364,3,75600,14.636615291005,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P004,5,2,4,8150004,229c8b9891968103bd22dfa350f52b7f3cda8c2f7ea51951b3569dd517bae7ff,417.2000000000001,417.2000000000001,17.955297923474177,17.955297923474177,453.1105958469484,453.1105958469484,0.9733333333333334,0.9733333333333334,9.437149630596537,9.437149630596537,0.0,0.0,0.0,0.0,0.0,6,9,0,750,166608,165858,6,75900,29.642909792019054,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P005,5,2,5,8150005,410c4cb565ccc6f46b8e193b56663350c5e79583b42566d33b5d5414721697ad,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,25000,25000,1,100,2.23136566701578,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P006,5,2,6,8150006,81ae6704ff04cae6e39aa050cfe05408fb487a026cd20d693246a190345b56ea,417.2000000000001,419.6,3.8522480187904193,0.0,424.9044960375809,419.6,0.9733333333333334,1.0,3.77288963509244,0.0,-2.3999999999999773,3.8522480187904193,5.304496037580861,3.77288963509244,0.0266666666666666,3,2,1,500,18555,18055,0,50200,13.417158708034547,2.0,1.0,0.0,19.348898729628203,19.348898729628203,19.348898729628203,19.348898729628203,0.0,0.0,True,positive,positive,negative
D05_R02_P007,5,2,7,8150007,2a7602656079e49c0b47eb20de0517c387abc4832313ba1f24dde2841d85b73c,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0006720420205965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P008,5,2,8,8150008,879529979155069adbdcbeb0797c91995b83fa53e3a97a29030fe0f740610e3e,417.2000000000001,417.2000000000001,7.6338798036879325,7.6338798036879325,432.4677596073759,432.4677596073759,0.9866666666666668,0.9866666666666668,7.6338798036879325,7.6338798036879325,0.0,0.0,0.0,0.0,0.0,2,4,0,250,77039,76789,3,25400,11.023268999997526,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P009,5,2,9,8150009,e960e8d839f63ded7a4cf1888083df4ad8f64b4f9cbdad474a65113b4dcd1f69,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,250,1434,1184,0,25100,1.3777839579852298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P010,5,2,10,8150010,2ef139c46bd19f15146addbf19ebe8d6ae75c3274aaab41140c5d6850db75ca7,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0007204579887911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P011,5,2,11,8150011,e5b8e373bde412d4f0fbf604958c97c52f400d3999858a6bd472b07ef3d2d932,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,29,25000,24971,1,3000,21.027655041019894,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P012,5,2,12,8150012,341d41b433812e337f70908651fc97267050f0b0061f2e0cc89c55be72943834,417.2000000000001,417.2000000000001,15.74271554476013,15.74271554476013,448.6854310895203,448.6854310895203,0.9866666666666668,0.9866666666666668,15.74271554476013,15.74271554476013,0.0,0.0,0.0,0.0,0.0,4,9,0,1000,139741,138741,5,100900,39.30112820805516,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P013,5,2,13,8150013,0e0922876b543d52a0d1b9ba82705797638af492aa4ff74ac07668e6f2148c1c,417.2000000000001,417.2000000000001,0.2702309451232167,0.2702309451232167,417.7404618902465,417.7404618902465,0.9866666666666668,0.9866666666666668,0.2702309451232167,0.2702309451232167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008728749817237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P014,5,2,14,8150014,0b572e85655e7acbbced3379f7c86c94d3081e1049d40dd44cfbf7e6bbc31e3e,417.2000000000001,417.2000000000001,0.9878765462344744,0.9878765462344744,419.175753092469,419.175753092469,0.9866666666666668,0.9866666666666668,0.9878765462344744,0.9878765462344744,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008681659819558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P015,5,2,15,8150015,5403d0ba5ee20105af990d0bc9318fda986bc5fab112c66d555b311c82509a23,417.2000000000001,417.2000000000001,7.037148406708127,7.037148406708127,431.2742968134163,431.2742968134163,0.9866666666666668,0.9866666666666668,7.037148406708127,7.037148406708127,0.0,0.0,0.0,0.0,0.0,2,4,0,750,38972,38222,1,75400,8.620690041047055,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P016,5,2,16,8150016,61772dbf10ffb885ed4122f9bc6c2fa1f3f22a427b5cdab2db457bff8d58e547,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008970000199042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P017,5,2,17,8150017,a893b130d47c73ccd83d3d8b99e9c31777ec53ffa145795674858af3b6a02fbd,417.2000000000001,417.2000000000001,4.198727376519685,4.198727376519685,425.5974547530394,425.5974547530394,0.9866666666666668,0.9866666666666668,4.198727376519685,4.198727376519685,0.0,0.0,0.0,0.0,0.0,4,4,0,500,71782,71282,2,50400,25.2413647089852,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P018,5,2,18,8150018,2a34a78934d3364b2cd961b0985b19d24b8f1fa3d7719020902d302840c6c9ac,417.2,417.2,0.1809514233811455,0.1809514233811455,417.5619028467623,417.5619028467623,0.9866666666666668,0.9866666666666668,0.1809514233811455,0.1809514233811455,0.0,0.0,0.0,0.0,0.0,4,11,0,766,214173,213407,8,77700,75.64694883400807,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P019,5,2,19,8150019,468cf15bfb4ebc636947995c91d5bc8d5c232707c7b91856a57e9cfc7c8fc053,417.2000000000001,417.2000000000001,0.0,0.0,417.2000000000001,417.2000000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0,250,131623,131373,5,25600,32.31287445797352,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R02_P020,5,2,20,8150020,f3874d035ba465cfa1248e0b5c37618966f58a822df3e2b4646282787adb5e29,417.2000000000001,417.2000000000001,2.77604410030699,2.77604410030699,422.752088200614,422.752088200614,0.9866666666666668,0.9866666666666668,2.77604410030699,2.77604410030699,0.0,0.0,0.0,0.0,0.0,2,5,0,500,84196,83696,3,50500,14.310255874996074,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P001,5,3,1,8150001,92d675ee62955edf6155025e3af06604318922531116916039341543c3e00e8e,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,500,32212,31712,1,50300,4.947891166026238,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P002,5,3,2,8150002,6bef4abe2198df4ae77400e7a8689b7201e9f0fd2fbd63dd37f4aaab69377864,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,500,52571,52071,2,50400,6.891788250009995,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P003,5,3,3,8150003,ec556f11807ce33613a8b7923b2a07bf18f37a729e9700125b1f11ea06a74f34,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,250,51447,51197,2,25300,6.497899667010643,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P004,5,3,4,8150004,229c8b9891968103bd22dfa350f52b7f3cda8c2f7ea51951b3569dd517bae7ff,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,1203,73693,72490,2,120900,22.535081541980617,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P005,5,3,5,8150005,410c4cb565ccc6f46b8e193b56663350c5e79583b42566d33b5d5414721697ad,394.99999999999994,400.9999999999999,0.0,0.0,394.99999999999994,400.9999999999999,1.0,1.0,0.0,0.0,-5.999999999999943,0.0,-5.999999999999943,0.0,0.0,4,4,1,750,29753,29003,1,75400,5.438653416989837,4.0,1.0,1.0,0.6797564852077258,0.6797564852077258,0.6797564852077258,0.6797564852077258,0.0,0.0,True,negative,zero,negative
D05_R03_P006,5,3,6,8150006,81ae6704ff04cae6e39aa050cfe05408fb487a026cd20d693246a190345b56ea,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,129,50000,49871,2,13100,13.796066624985542,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P007,5,3,7,8150007,2a7602656079e49c0b47eb20de0517c387abc4832313ba1f24dde2841d85b73c,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,250,6772,6522,0,25100,1.611808541987557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P008,5,3,8,8150008,879529979155069adbdcbeb0797c91995b83fa53e3a97a29030fe0f740610e3e,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,1000,69844,68844,2,100600,12.073861417011358,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P009,5,3,9,8150009,e960e8d839f63ded7a4cf1888083df4ad8f64b4f9cbdad474a65113b4dcd1f69,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,500,2655,2155,0,50200,2.222629667026922,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P010,5,3,10,8150010,2ef139c46bd19f15146addbf19ebe8d6ae75c3274aaab41140c5d6850db75ca7,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0007012499845586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P011,5,3,11,8150011,e5b8e373bde412d4f0fbf604958c97c52f400d3999858a6bd472b07ef3d2d932,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,250,1981,1731,0,25100,4.280129834020045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P012,5,3,12,8150012,341d41b433812e337f70908651fc97267050f0b0061f2e0cc89c55be72943834,394.99999999999994,396.19999999999993,0.0,0.0,394.99999999999994,396.19999999999993,1.0,1.0,0.0,0.0,-1.1999999999999886,0.0,-1.1999999999999886,0.0,0.0,4,8,1,750,132836,132086,5,75800,21.193101792014204,8.0,1.0,5.0,1.6855240887673517,1.6855240887673517,1.6855240887673517,1.6855240887673517,0.0,0.0,True,negative,zero,negative
D05_R03_P013,5,3,13,8150013,0e0922876b543d52a0d1b9ba82705797638af492aa4ff74ac07668e6f2148c1c,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,630,29894,29264,1,63300,16.53631537500769,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P014,5,3,14,8150014,0b572e85655e7acbbced3379f7c86c94d3081e1049d40dd44cfbf7e6bbc31e3e,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,250,400,150,0,25100,1.0663469579885714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P015,5,3,15,8150015,5403d0ba5ee20105af990d0bc9318fda986bc5fab112c66d555b311c82509a23,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,500,52927,52427,2,50400,9.751544708036818,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P016,5,3,16,8150016,61772dbf10ffb885ed4122f9bc6c2fa1f3f22a427b5cdab2db457bff8d58e547,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0008729580440558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P017,5,3,17,8150017,a893b130d47c73ccd83d3d8b99e9c31777ec53ffa145795674858af3b6a02fbd,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0,750,30351,29601,1,75400,10.66856441705022,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
D05_R03_P018,5,3,18,8150018,2a34a78934d3364b2cd961b0985b19d24b8f1fa3d7719020902d302840c6c9ac,394.99999999999994,396.19999999999993,9.236576733500923,9.236576733500923,413.4731534670018,414.6731534670018,0.9733333333333334,0.9733333333333334,8.313633245684287,8.313633245684287,-1.1999999999999886,0.0,-1.1999999999999886,0.0,0.0,3,8,1,1454,86491,85037,3,146200,28.95633562497096,8.0,1.0,3.0,1.8201837891435417,1.8201837891435417,1.8201837891435417,1.8201837891435417,0.0,0.0,True,negative,zero,negative
D05_R03_P019,5,3,19,8150019,468cf15bfb4ebc636947995c91d5bc8d5c232707c7b91856a57e9cfc7c8fc053,394.99999999999994,394.99999999999994,0.0,0.0,394.99999999999994,394.99999999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,1000,23892,22892,0,100400,10.306285458034836,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,zero,zero,zero
