decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score,w_random,w_worst,w_shaw
26,15,0,11,0,0,394.67383020550744,392.6738302055075,413.4143048491284,0.8000002,0.8666666666666667,1.0533333333333335
27,16,1,10,0,0,394.67383020550744,392.6738302055075,437.7514119871333,0.8000002,0.8666666666666667,1.0533333333333335
28,16,1,9,1,0,394.67383020550744,392.6738302055075,,,,
29,17,2,10,0,1,395.4738302055075,392.6738302055075,395.4738302055075,0.8000002,0.8666666666666667,1.0533333333333335
30,18,2,12,0,0,395.4738302055075,392.6738302055075,410.88545838379343,0.8000002,0.8666666666666667,1.0533333333333335
31,18,0,9,1,0,395.4738302055075,392.6738302055075,,,,
32,19,2,9,0,1,395.5738302055075,392.6738302055075,395.5738302055075,0.8000002,0.8666666666666667,1.0533333333333335
33,19,2,8,1,0,395.5738302055075,392.6738302055075,,,,
34,20,2,11,0,1,395.4738302055075,392.6738302055075,395.4738302055075,0.8000002,0.8666666666666667,1.0533333333333335
35,21,2,12,0,0,395.4738302055075,392.6738302055075,465.75844752493333,0.8000002,0.8666666666666667,1.0533333333333335
36,22,0,9,0,0,395.4738302055075,392.6738302055075,403.0700198042054,0.8000002,0.8666666666666667,1.0533333333333335
37,22,1,12,1,0,395.4738302055075,392.6738302055075,,,,
38,23,2,10,0,0,395.4738302055075,392.6738302055075,425.05400487100474,0.8000002,0.8666666666666667,1.0533333333333335
39,23,1,11,1,0,395.4738302055075,392.6738302055075,,,,
40,24,2,9,0,1,394.3738302055075,392.6738302055075,394.3738302055075,0.8000002,0.8666666666666667,1.0533333333333335
41,25,2,10,0,1,376.24957379382766,376.24957379382766,376.24957379382766,0.8000002,0.8666666666666667,1.0533333333333335
42,26,2,11,0,1,377.28950151707056,376.24957379382766,377.28950151707056,0.8000002,0.8666666666666667,1.0533333333333335
43,27,0,10,0,0,377.28950151707056,376.24957379382766,394.3738302055075,0.8000002,0.8666666666666667,1.0533333333333335
44,28,1,10,0,0,377.28950151707056,376.24957379382766,396.1738302055075,0.8000002,0.8666666666666667,1.0533333333333335
45,29,1,10,0,1,376.24957379382766,376.24957379382766,376.24957379382766,0.8000002,0.8666666666666667,1.0533333333333335
46,30,0,12,0,0,376.24957379382766,376.24957379382766,379.74957379382766,0.8000002,0.8666666666666667,1.0533333333333335
47,31,2,12,0,1,375.8895015170706,375.8895015170706,375.8895015170706,0.8000002,0.8666666666666667,1.0533333333333335
48,32,2,10,0,0,375.8895015170706,375.8895015170706,380.55970666484916,0.8000002,0.8666666666666667,1.0533333333333335
49,33,1,12,0,0,375.8895015170706,375.8895015170706,394.7738302055075,0.8000002,0.8666666666666667,1.0533333333333335
50,34,1,11,0,0,375.8895015170706,375.8895015170706,394.0738302055075,0.8000002,0.8666666666666667,1.0533333333333335
51,35,1,9,0,0,375.8895015170706,375.8895015170706,394.7738302055075,0.64000036,0.7933333333333333,1.2926666666666669
52,36,0,9,0,1,375.1895015170706,375.1895015170706,375.1895015170706,0.64000036,0.7933333333333333,1.2926666666666669
53,37,2,9,0,1,375.1895015170706,375.1895015170706,375.1895015170706,0.64000036,0.7933333333333333,1.2926666666666669
54,37,2,10,1,0,375.1895015170706,375.1895015170706,,,,
55,38,2,10,0,0,375.1895015170706,375.1895015170706,394.0738302055075,0.64000036,0.7933333333333333,1.2926666666666669
56,39,0,9,0,0,375.1895015170706,375.1895015170706,394.0738302055075,0.64000036,0.7933333333333333,1.2926666666666669
57,39,1,10,1,0,375.1895015170706,375.1895015170706,,,,
58,40,2,10,0,1,375.0895015170706,375.0895015170706,375.0895015170706,0.64000036,0.7933333333333333,1.2926666666666669
59,41,1,12,0,0,375.0895015170706,375.0895015170706,393.97383020550745,0.64000036,0.7933333333333333,1.2926666666666669
60,41,0,9,1,0,375.0895015170706,375.0895015170706,,,,
61,42,0,12,0,0,375.0895015170706,375.0895015170706,393.97383020550745,0.64000036,0.7933333333333333,1.2926666666666669
62,43,2,11,0,1,374.3895015170706,374.3895015170706,374.3895015170706,0.64000036,0.7933333333333333,1.2926666666666669
63,44,2,11,0,0,374.3895015170706,374.3895015170706,426.0044726293079,0.64000036,0.7933333333333333,1.2926666666666669
64,45,2,11,0,0,374.3895015170706,374.3895015170706,393.27383020550747,0.64000036,0.7933333333333333,1.2926666666666669
65,46,0,9,0,1,373.78950151707056,373.78950151707056,373.78950151707056,0.64000036,0.7933333333333333,1.2926666666666669
66,47,1,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.64000036,0.7933333333333333,1.2926666666666669
67,48,2,12,0,0,373.78950151707056,373.78950151707056,423.0724119105805,0.64000036,0.7933333333333333,1.2926666666666669
68,49,0,10,0,0,373.78950151707056,373.78950151707056,382.7317740097607,0.64000036,0.7933333333333333,1.2926666666666669
69,50,1,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.64000036,0.7933333333333333,1.2926666666666669
70,50,0,9,1,0,373.78950151707056,373.78950151707056,,,,
71,51,2,11,0,0,373.78950151707056,373.78950151707056,419.72329160037674,0.64000036,0.7933333333333333,1.2926666666666669
72,52,2,10,0,0,373.78950151707056,373.78950151707056,393.3235277566956,0.64000036,0.7933333333333333,1.2926666666666669
73,53,0,9,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.64000036,0.7933333333333333,1.2926666666666669
74,54,2,11,0,0,373.78950151707056,373.78950151707056,393.3235277566956,0.64000036,0.7933333333333333,1.2926666666666669
75,55,0,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.64000036,0.7933333333333333,1.2926666666666669
76,55,1,9,1,0,373.78950151707056,373.78950151707056,,,,
77,56,2,9,0,0,373.78950151707056,373.78950151707056,380.79329888546846,0.8675558435555557,0.6346668666666667,1.3432242424242427
78,57,2,12,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
79,58,2,11,0,0,373.78950151707056,373.78950151707056,393.3235277566956,0.8675558435555557,0.6346668666666667,1.3432242424242427
80,59,0,11,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
81,60,2,9,0,0,373.78950151707056,373.78950151707056,381.58185841640443,0.8675558435555557,0.6346668666666667,1.3432242424242427
82,60,2,10,1,0,373.78950151707056,373.78950151707056,,,,
83,61,0,8,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
84,62,2,9,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
85,63,0,11,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
86,64,0,10,0,0,373.78950151707056,373.78950151707056,382.7439822275718,0.8675558435555557,0.6346668666666667,1.3432242424242427
87,64,1,10,1,0,373.78950151707056,373.78950151707056,,,,
88,65,1,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
89,66,2,12,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
90,67,0,9,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
91,68,2,10,0,0,373.78950151707056,373.78950151707056,400.36429847861666,0.8675558435555557,0.6346668666666667,1.3432242424242427
92,69,0,9,0,0,373.78950151707056,373.78950151707056,423.3855598701404,0.8675558435555557,0.6346668666666667,1.3432242424242427
93,70,2,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
94,71,1,11,0,0,373.78950151707056,373.78950151707056,378.33644556959155,0.8675558435555557,0.6346668666666667,1.3432242424242427
95,72,2,11,0,0,373.78950151707056,373.78950151707056,375.1830641273407,0.8675558435555557,0.6346668666666667,1.3432242424242427
96,73,1,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
97,74,0,11,0,0,373.78950151707056,373.78950151707056,375.68950151707054,0.8675558435555557,0.6346668666666667,1.3432242424242427
98,75,2,11,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.8675558435555557,0.6346668666666667,1.3432242424242427
99,76,2,10,0,0,373.78950151707056,373.78950151707056,384.87319564897217,0.8675558435555557,0.6346668666666667,1.3432242424242427
100,76,2,9,1,0,373.78950151707056,373.78950151707056,,,,
101,77,2,12,0,0,373.78950151707056,373.78950151707056,390.56223550139043,0.6940448748444447,0.5077336933333334,1.074579593939394
102,78,2,9,0,0,373.78950151707056,373.78950151707056,393.3235277566956,0.6940448748444447,0.5077336933333334,1.074579593939394
103,78,2,9,1,0,373.78950151707056,373.78950151707056,,,,
104,79,2,11,0,0,373.78950151707056,373.78950151707056,378.33644556959155,0.6940448748444447,0.5077336933333334,1.074579593939394
105,80,2,9,0,0,373.78950151707056,373.78950151707056,381.2749330256274,0.6940448748444447,0.5077336933333334,1.074579593939394
106,81,1,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.6940448748444447,0.5077336933333334,1.074579593939394
107,82,0,12,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.6940448748444447,0.5077336933333334,1.074579593939394
108,83,1,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.6940448748444447,0.5077336933333334,1.074579593939394
109,84,2,12,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.6940448748444447,0.5077336933333334,1.074579593939394
110,85,2,10,0,0,373.78950151707056,373.78950151707056,392.6738302055075,0.6940448748444447,0.5077336933333334,1.074579593939394
111,86,2,8,0,1,378.33644556959155,373.78950151707056,378.33644556959155,0.6940448748444447,0.5077336933333334,1.074579593939394
112,87,2,9,0,1,377.4437526578895,373.78950151707056,377.4437526578895,0.6940448748444447,0.5077336933333334,1.074579593939394
113,88,0,12,0,0,377.4437526578895,373.78950151707056,443.8911056547308,0.6940448748444447,0.5077336933333334,1.074579593939394
114,89,0,9,0,1,376.4688257631678,373.78950151707056,376.4688257631678,0.6940448748444447,0.5077336933333334,1.074579593939394
115,90,2,9,0,1,380.61843216177823,373.78950151707056,380.61843216177823,0.6940448748444447,0.5077336933333334,1.074579593939394
116,91,0,10,0,1,380.31843216177816,373.78950151707056,380.31843216177816,0.6940448748444447,0.5077336933333334,1.074579593939394
117,92,2,12,0,0,380.31843216177816,373.78950151707056,382.46395473901214,0.6940448748444447,0.5077336933333334,1.074579593939394
118,93,2,10,0,0,380.31843216177816,373.78950151707056,409.9477730745039,0.6940448748444447,0.5077336933333334,1.074579593939394
119,94,2,11,0,0,380.31843216177816,373.78950151707056,413.46056247601825,0.6940448748444447,0.5077336933333334,1.074579593939394
120,95,0,9,0,0,380.31843216177816,373.78950151707056,382.26395473901215,0.6940448748444447,0.5077336933333334,1.074579593939394
121,96,2,10,0,1,384.5010958204455,373.78950151707056,384.5010958204455,0.6940448748444447,0.5077336933333334,1.074579593939394
122,97,1,11,0,0,384.5010958204455,373.78950151707056,407.62421403831564,0.6940448748444447,0.5077336933333334,1.074579593939394
123,98,2,12,0,0,384.5010958204455,373.78950151707056,436.0793404248188,0.6940448748444447,0.5077336933333334,1.074579593939394
124,99,0,9,0,1,384.30109582044554,373.78950151707056,384.30109582044554,0.6940448748444447,0.5077336933333334,1.074579593939394
125,100,1,10,0,0,384.30109582044554,373.78950151707056,417.6432261346856,0.6940448748444447,0.5077336933333334,1.074579593939394
126,101,2,10,0,0,384.30109582044554,373.78950151707056,418.87410473909114,0.9552358998755558,0.40618715466666677,0.9529970084848487
127,102,0,9,0,0,384.30109582044554,373.78950151707056,386.4466183976795,0.9552358998755558,0.40618715466666677,0.9529970084848487
128,103,1,9,0,0,384.30109582044554,373.78950151707056,417.6432261346856,0.9552358998755558,0.40618715466666677,0.9529970084848487
129,104,2,10,0,0,384.30109582044554,373.78950151707056,386.4466183976795,0.9552358998755558,0.40618715466666677,0.9529970084848487
130,105,2,9,0,0,384.30109582044554,373.78950151707056,435.009154353555,0.9552358998755558,0.40618715466666677,0.9529970084848487
131,106,0,10,0,0,384.30109582044554,373.78950151707056,407.42421403831565,0.9552358998755558,0.40618715466666677,0.9529970084848487
132,107,2,8,0,0,384.30109582044554,373.78950151707056,386.4466183976795,0.9552358998755558,0.40618715466666677,0.9529970084848487
133,108,2,9,0,0,384.30109582044554,373.78950151707056,386.4466183976795,0.9552358998755558,0.40618715466666677,0.9529970084848487
134,109,0,11,0,0,384.30109582044554,373.78950151707056,390.61569095758495,0.9552358998755558,0.40618715466666677,0.9529970084848487
135,110,0,8,0,1,386.4466183976795,373.78950151707056,386.4466183976795,0.9552358998755558,0.40618715466666677,0.9529970084848487
136,111,0,11,0,1,384.30109582044554,373.78950151707056,384.30109582044554,0.9552358998755558,0.40618715466666677,0.9529970084848487
137,112,2,12,0,1,386.4466183976795,373.78950151707056,386.4466183976795,0.9552358998755558,0.40618715466666677,0.9529970084848487
138,113,0,9,0,1,382.31173778047685,373.78950151707056,382.31173778047685,0.9552358998755558,0.40618715466666677,0.9529970084848487
139,114,2,12,0,1,383.12325417569525,373.78950151707056,383.12325417569525,0.9552358998755558,0.40618715466666677,0.9529970084848487
140,115,2,10,0,1,382.31173778047685,373.78950151707056,382.31173778047685,0.9552358998755558,0.40618715466666677,0.9529970084848487
141,116,2,11,0,0,382.31173778047685,373.78950151707056,412.4932956517379,0.9552358998755558,0.40618715466666677,0.9529970084848487
142,117,0,11,0,1,380.1662152032429,373.78950151707056,380.1662152032429,0.9552358998755558,0.40618715466666677,0.9529970084848487
143,118,0,10,0,0,380.1662152032429,373.78950151707056,384.30109582044554,0.9552358998755558,0.40618715466666677,0.9529970084848487
144,119,2,10,0,1,382.31173778047685,373.78950151707056,382.31173778047685,0.9552358998755558,0.40618715466666677,0.9529970084848487
145,120,2,9,0,1,380.1662152032429,373.78950151707056,380.1662152032429,0.9552358998755558,0.40618715466666677,0.9529970084848487
146,121,0,9,0,0,380.1662152032429,373.78950151707056,410.2159740758906,0.9552358998755558,0.40618715466666677,0.9529970084848487
147,122,0,11,0,0,380.1662152032429,373.78950151707056,384.30109582044554,0.9552358998755558,0.40618715466666677,0.9529970084848487
148,123,2,11,0,1,380.96621520324294,373.78950151707056,380.96621520324294,0.9552358998755558,0.40618715466666677,0.9529970084848487
149,124,0,10,0,0,380.96621520324294,373.78950151707056,393.25271427561245,0.9552358998755558,0.40618715466666677,0.9529970084848487
150,125,2,8,0,1,380.1662152032429,373.78950151707056,380.1662152032429,0.9552358998755558,0.40618715466666677,0.9529970084848487
151,126,0,11,0,0,380.1662152032429,373.78950151707056,388.9515212626301,1.000552356264081,0.3249499237333334,1.0085514529417252
152,127,1,10,0,0,380.1662152032429,373.78950151707056,413.50834551748295,1.000552356264081,0.3249499237333334,1.0085514529417252
153,127,2,10,1,0,380.1662152032429,373.78950151707056,,,,
154,127,2,9,1,0,380.1662152032429,373.78950151707056,,,,
155,128,0,9,0,0,380.1662152032429,373.78950151707056,384.30109582044554,1.000552356264081,0.3249499237333334,1.0085514529417252
156,129,2,12,0,1,384.30109582044554,373.78950151707056,384.30109582044554,1.000552356264081,0.3249499237333334,1.0085514529417252
157,130,2,11,0,0,384.30109582044554,373.78950151707056,390.660599243447,1.000552356264081,0.3249499237333334,1.0085514529417252
158,131,0,11,0,0,384.30109582044554,373.78950151707056,397.3893432917231,1.000552356264081,0.3249499237333334,1.0085514529417252
159,132,0,12,0,0,384.30109582044554,373.78950151707056,386.4466183976795,1.000552356264081,0.3249499237333334,1.0085514529417252
160,133,0,8,0,1,386.4466183976795,373.78950151707056,386.4466183976795,1.000552356264081,0.3249499237333334,1.0085514529417252
161,134,1,8,0,0,386.4466183976795,373.78950151707056,417.6432261346856,1.000552356264081,0.3249499237333334,1.0085514529417252
162,135,2,10,0,1,380.1184321617782,373.78950151707056,380.1184321617782,1.000552356264081,0.3249499237333334,1.0085514529417252
163,136,1,12,0,0,380.1184321617782,373.78950151707056,429.33498637915557,1.000552356264081,0.3249499237333334,1.0085514529417252
164,137,0,8,0,0,380.1184321617782,373.78950151707056,383.62455706092805,1.000552356264081,0.3249499237333334,1.0085514529417252
165,138,2,11,0,0,380.1184321617782,373.78950151707056,401.6124572078503,1.000552356264081,0.3249499237333334,1.0085514529417252
166,139,2,12,0,0,380.1184321617782,373.78950151707056,428.33315959056665,1.000552356264081,0.3249499237333334,1.0085514529417252
167,140,2,9,0,0,380.1184321617782,373.78950151707056,381.3465201684644,1.000552356264081,0.3249499237333334,1.0085514529417252
168,141,0,10,0,0,380.1184321617782,373.78950151707056,383.06395473901216,1.000552356264081,0.3249499237333334,1.0085514529417252
169,142,2,11,0,0,380.1184321617782,373.78950151707056,384.30109582044554,1.000552356264081,0.3249499237333334,1.0085514529417252
170,143,0,11,0,0,380.1184321617782,373.78950151707056,396.9883824204263,1.000552356264081,0.3249499237333334,1.0085514529417252
171,144,2,11,0,0,380.1184321617782,373.78950151707056,382.56395473901216,1.000552356264081,0.3249499237333334,1.0085514529417252
172,145,2,12,0,0,380.1184321617782,373.78950151707056,391.2471230020353,1.000552356264081,0.3249499237333334,1.0085514529417252
173,146,0,12,0,0,380.1184321617782,373.78950151707056,386.0744968825602,1.000552356264081,0.3249499237333334,1.0085514529417252
174,147,0,12,0,0,380.1184321617782,373.78950151707056,413.46056247601825,1.000552356264081,0.3249499237333334,1.0085514529417252
175,148,0,12,0,0,380.1184321617782,373.78950151707056,382.26395473901215,1.000552356264081,0.3249499237333334,1.0085514529417252
176,149,0,9,0,0,380.1184321617782,373.78950151707056,382.26395473901215,0.8186237031930831,0.25996013898666676,0.8977502532624712
177,149,0,11,1,0,380.1184321617782,373.78950151707056,,,,
178,150,0,9,0,0,380.1184321617782,373.78950151707056,382.26395473901215,0.8186237031930831,0.25996013898666676,0.8977502532624712
179,151,2,11,0,0,380.1184321617782,373.78950151707056,409.9158679457817,0.8186237031930831,0.25996013898666676,0.8977502532624712
180,152,0,11,0,0,380.1184321617782,373.78950151707056,382.26395473901215,0.8186237031930831,0.25996013898666676,0.8977502532624712
181,152,1,11,1,0,380.1184321617782,373.78950151707056,,,,
182,152,0,11,1,0,380.1184321617782,373.78950151707056,,,,
183,153,2,11,0,1,379.78697407778833,373.78950151707056,379.78697407778833,0.8186237031930831,0.25996013898666676,0.8977502532624712
184,154,2,11,0,0,379.78697407778833,373.78950151707056,399.03590976746165,0.8186237031930831,0.25996013898666676,0.8977502532624712
185,155,0,10,0,1,382.26395473901215,373.78950151707056,382.26395473901215,0.8186237031930831,0.25996013898666676,0.8977502532624712
186,156,2,12,0,1,378.691888558161,373.78950151707056,378.691888558161,0.8186237031930831,0.25996013898666676,0.8977502532624712
187,157,0,12,0,0,378.691888558161,373.78950151707056,382.26395473901215,0.8186237031930831,0.25996013898666676,0.8977502532624712
188,158,2,10,0,1,378.1106124938801,373.78950151707056,378.1106124938801,0.8186237031930831,0.25996013898666676,0.8977502532624712
189,159,0,11,0,0,378.1106124938801,373.78950151707056,394.7724320874304,0.8186237031930831,0.25996013898666676,0.8977502532624712
190,160,0,9,0,1,378.691888558161,373.78950151707056,378.691888558161,0.8186237031930831,0.25996013898666676,0.8977502532624712
191,161,1,9,0,0,378.691888558161,373.78950151707056,384.3936352847107,0.8186237031930831,0.25996013898666676,0.8977502532624712
192,162,0,10,0,1,380.1184321617782,373.78950151707056,380.1184321617782,0.8186237031930831,0.25996013898666676,0.8977502532624712
193,163,0,9,0,0,380.1184321617782,373.78950151707056,382.26395473901215,0.8186237031930831,0.25996013898666676,0.8977502532624712
194,163,0,8,1,0,380.1184321617782,373.78950151707056,,,,
195,164,1,12,0,0,380.1184321617782,373.78950151707056,391.09704383986406,0.8186237031930831,0.25996013898666676,0.8977502532624712
196,165,0,12,0,1,378.1106124938801,373.78950151707056,378.1106124938801,0.8186237031930831,0.25996013898666676,0.8977502532624712
197,166,0,12,0,0,378.1106124938801,373.78950151707056,399.3403101305046,0.8186237031930831,0.25996013898666676,0.8977502532624712
198,167,2,9,0,0,378.1106124938801,373.78950151707056,391.7592415528093,0.8186237031930831,0.25996013898666676,0.8977502532624712
199,168,2,12,0,0,378.1106124938801,373.78950151707056,384.6811834729395,0.8186237031930831,0.25996013898666676,0.8977502532624712
200,169,0,10,0,1,378.691888558161,373.78950151707056,378.691888558161,0.8186237031930831,0.25996013898666676,0.8977502532624712
201,170,2,10,0,0,378.691888558161,373.78950151707056,382.87455221682836,0.7615656292211332,0.20796831118933343,1.0610573454671197
202,171,1,10,0,0,378.691888558161,373.78950151707056,388.0118853429154,0.7615656292211332,0.20796831118933343,1.0610573454671197
203,172,0,10,0,0,378.691888558161,373.78950151707056,382.26395473901215,0.7615656292211332,0.20796831118933343,1.0610573454671197
204,173,2,12,0,1,378.1106124938801,373.78950151707056,378.1106124938801,0.7615656292211332,0.20796831118933343,1.0610573454671197
205,174,2,12,0,0,378.1106124938801,373.78950151707056,395.5914661365307,0.7615656292211332,0.20796831118933343,1.0610573454671197
206,175,2,10,0,0,378.1106124938801,373.78950151707056,396.1767267969183,0.7615656292211332,0.20796831118933343,1.0610573454671197
207,176,0,11,0,0,378.1106124938801,373.78950151707056,393.2066796330557,0.7615656292211332,0.20796831118933343,1.0610573454671197
208,177,2,11,0,0,378.1106124938801,373.78950151707056,380.1184321617782,0.7615656292211332,0.20796831118933343,1.0610573454671197
209,178,2,9,0,0,378.1106124938801,373.78950151707056,393.2066796330557,0.7615656292211332,0.20796831118933343,1.0610573454671197
210,179,2,9,0,1,378.691888558161,373.78950151707056,378.691888558161,0.7615656292211332,0.20796831118933343,1.0610573454671197
211,180,2,9,0,0,378.691888558161,373.78950151707056,380.1184321617782,0.7615656292211332,0.20796831118933343,1.0610573454671197
212,181,0,9,0,0,378.691888558161,373.78950151707056,382.26395473901215,0.7615656292211332,0.20796831118933343,1.0610573454671197
213,182,2,12,0,1,379.491888558161,373.78950151707056,379.491888558161,0.7615656292211332,0.20796831118933343,1.0610573454671197
214,183,0,10,0,0,379.491888558161,373.78950151707056,439.8330165475528,0.7615656292211332,0.20796831118933343,1.0610573454671197
215,184,0,12,0,1,378.691888558161,373.78950151707056,378.691888558161,0.7615656292211332,0.20796831118933343,1.0610573454671197
216,185,2,11,0,1,378.1106124938801,373.78950151707056,378.1106124938801,0.7615656292211332,0.20796831118933343,1.0610573454671197
217,186,2,11,0,0,378.1106124938801,373.78950151707056,382.2932761525475,0.7615656292211332,0.20796831118933343,1.0610573454671197
218,187,2,11,0,0,378.1106124938801,373.78950151707056,431.4188264221407,0.7615656292211332,0.20796831118933343,1.0610573454671197
219,188,0,12,0,0,378.1106124938801,373.78950151707056,379.81972522102376,0.7615656292211332,0.20796831118933343,1.0610573454671197
220,189,1,11,0,0,378.1106124938801,373.78950151707056,439.475167811592,0.7615656292211332,0.20796831118933343,1.0610573454671197
221,190,2,10,0,0,378.1106124938801,373.78950151707056,393.2066796330557,0.7615656292211332,0.20796831118933343,1.0610573454671197
222,191,2,8,0,1,377.88670807553893,373.78950151707056,377.88670807553893,0.7615656292211332,0.20796831118933343,1.0610573454671197
223,192,2,9,0,0,377.88670807553893,373.78950151707056,380.7027600057006,0.7615656292211332,0.20796831118933343,1.0610573454671197
224,193,2,11,0,1,377.88670807553893,373.78950151707056,377.88670807553893,0.7615656292211332,0.20796831118933343,1.0610573454671197
225,194,2,11,0,0,377.88670807553893,373.78950151707056,379.81972522102376,0.7615656292211332,0.20796831118933343,1.0610573454671197
226,195,2,9,0,1,378.68670807553895,373.78950151707056,378.68670807553895,0.7425858367102399,0.16637484895146676,1.0253164646089898
227,196,2,8,0,1,377.88670807553893,373.78950151707056,377.88670807553893,0.7425858367102399,0.16637484895146676,1.0253164646089898
228,197,0,9,0,0,377.88670807553893,373.78950151707056,380.1184321617782,0.7425858367102399,0.16637484895146676,1.0253164646089898
229,198,2,11,0,0,377.88670807553893,373.78950151707056,380.1184321617782,0.7425858367102399,0.16637484895146676,1.0253164646089898
230,199,0,9,0,0,377.88670807553893,373.78950151707056,380.1184321617782,0.7425858367102399,0.16637484895146676,1.0253164646089898
231,200,0,11,0,0,377.88670807553893,373.78950151707056,380.1184321617782,0.7425858367102399,0.16637484895146676,1.0253164646089898
232,201,0,10,0,1,380.1184321617782,373.78950151707056,380.1184321617782,0.7425858367102399,0.16637484895146676,1.0253164646089898
233,202,2,9,0,0,380.1184321617782,373.78950151707056,382.26395473901215,0.7425858367102399,0.16637484895146676,1.0253164646089898
234,203,2,11,0,1,384.30109582044554,373.78950151707056,384.30109582044554,0.7425858367102399,0.16637484895146676,1.0253164646089898
235,204,2,12,0,0,384.30109582044554,373.78950151707056,385.1126122156639,0.7425858367102399,0.16637484895146676,1.0253164646089898
236,205,0,10,0,0,384.30109582044554,373.78950151707056,386.4466183976795,0.7425858367102399,0.16637484895146676,1.0253164646089898
237,206,1,11,0,0,384.30109582044554,373.78950151707056,421.8725402386672,0.7425858367102399,0.16637484895146676,1.0253164646089898
238,207,0,8,0,1,386.4466183976795,373.78950151707056,386.4466183976795,0.7425858367102399,0.16637484895146676,1.0253164646089898
239,207,0,12,1,0,386.4466183976795,373.78950151707056,,,,
240,208,2,10,0,1,387.2466183976795,373.78950151707056,387.2466183976795,0.7425858367102399,0.16637484895146676,1.0253164646089898
241,209,2,9,0,1,384.30109582044554,373.78950151707056,384.30109582044554,0.7425858367102399,0.16637484895146676,1.0253164646089898
242,210,0,9,0,0,384.30109582044554,373.78950151707056,386.4466183976795,0.7425858367102399,0.16637484895146676,1.0253164646089898
