decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score,w_random,w_worst,w_shaw
257,196,0,12,0,0,374.956829331148,371.9294310572113,385.8073864429041,1.2643230357485966,1.1896549748144167,1.1042358028929293
258,197,1,10,0,1,372.07214981377007,371.9294310572113,372.07214981377007,1.2643230357485966,1.1896549748144167,1.1042358028929293
259,198,2,10,0,1,371.9294310572113,371.9294310572113,371.9294310572113,1.2643230357485966,1.1896549748144167,1.1042358028929293
260,199,1,12,0,0,371.9294310572113,371.9294310572113,383.87531888802243,1.2643230357485966,1.1896549748144167,1.1042358028929293
261,200,2,9,0,1,372.0294310572113,371.9294310572113,372.0294310572113,1.2643230357485966,1.1896549748144167,1.1042358028929293
262,201,1,9,0,0,372.0294310572113,371.9294310572113,373.06141170981203,1.2643230357485966,1.1896549748144167,1.1042358028929293
263,202,0,11,0,1,372.4685720097029,371.9294310572113,372.4685720097029,1.2643230357485966,1.1896549748144167,1.1042358028929293
264,203,1,12,0,1,373.2685720097029,371.9294310572113,373.2685720097029,1.2643230357485966,1.1896549748144167,1.1042358028929293
265,204,0,12,0,0,373.2685720097029,371.9294310572113,374.6685720097029,1.2643230357485966,1.1896549748144167,1.1042358028929293
266,205,2,10,0,1,372.4685720097029,371.9294310572113,372.4685720097029,1.2643230357485966,1.1896549748144167,1.1042358028929293
267,206,0,12,0,0,372.4685720097029,371.9294310572113,390.4720218710479,1.2643230357485966,1.1896549748144167,1.1042358028929293
268,207,0,9,0,1,373.36374081964425,371.9294310572113,373.36374081964425,1.2643230357485966,1.1896549748144167,1.1042358028929293
269,208,0,11,0,0,373.36374081964425,371.9294310572113,373.5637408196443,1.2643230357485966,1.1896549748144167,1.1042358028929293
270,209,1,9,0,1,372.4685720097029,371.9294310572113,372.4685720097029,1.2643230357485966,1.1896549748144167,1.1042358028929293
271,210,1,10,0,1,372.5434433090971,371.9294310572113,372.5434433090971,1.2643230357485966,1.1896549748144167,1.1042358028929293
272,211,2,12,0,0,372.5434433090971,371.9294310572113,374.40133385037524,1.2643230357485966,1.1896549748144167,1.1042358028929293
273,212,1,12,0,1,372.3695480243498,371.9294310572113,372.3695480243498,1.2643230357485966,1.1896549748144167,1.1042358028929293
274,212,2,11,1,0,372.3695480243498,371.9294310572113,,,,
275,213,2,12,0,1,372.40274990119025,371.9294310572113,372.40274990119025,1.2643230357485966,1.1896549748144167,1.1042358028929293
276,214,2,10,0,1,373.0027499011903,371.9294310572113,373.0027499011903,1.0864584285988772,1.2517239798515334,1.2833886423143435
277,215,2,12,0,1,373.06857200970296,371.9294310572113,373.06857200970296,1.0864584285988772,1.2517239798515334,1.2833886423143435
278,216,2,12,0,1,372.4685720097029,371.9294310572113,372.4685720097029,1.0864584285988772,1.2517239798515334,1.2833886423143435
279,217,2,11,0,0,372.4685720097029,371.9294310572113,382.1908217878398,1.0864584285988772,1.2517239798515334,1.2833886423143435
280,218,1,10,0,1,373.2685720097029,371.9294310572113,373.2685720097029,1.0864584285988772,1.2517239798515334,1.2833886423143435
281,219,0,12,0,1,373.36374081964425,371.9294310572113,373.36374081964425,1.0864584285988772,1.2517239798515334,1.2833886423143435
282,220,1,9,0,1,372.4685720097029,371.9294310572113,372.4685720097029,1.0864584285988772,1.2517239798515334,1.2833886423143435
283,221,0,9,0,1,372.1721498137701,371.9294310572113,372.1721498137701,1.0864584285988772,1.2517239798515334,1.2833886423143435
284,222,0,9,0,0,372.1721498137701,371.9294310572113,403.09360649251596,1.0864584285988772,1.2517239798515334,1.2833886423143435
285,222,0,12,1,0,372.1721498137701,371.9294310572113,,,,
286,223,2,9,0,0,372.1721498137701,371.9294310572113,384.67853624118754,1.0864584285988772,1.2517239798515334,1.2833886423143435
287,224,2,12,0,1,372.07214981377007,371.9294310572113,372.07214981377007,1.0864584285988772,1.2517239798515334,1.2833886423143435
288,225,2,12,0,0,372.07214981377007,371.9294310572113,384.1959943363318,1.0864584285988772,1.2517239798515334,1.2833886423143435
289,225,1,10,1,0,372.07214981377007,371.9294310572113,,,,
290,226,2,12,0,1,372.1721498137701,371.9294310572113,372.1721498137701,1.0864584285988772,1.2517239798515334,1.2833886423143435
291,227,0,11,0,0,372.1721498137701,371.9294310572113,374.6091788060308,1.0864584285988772,1.2517239798515334,1.2833886423143435
292,227,0,9,1,0,372.1721498137701,371.9294310572113,,,,
293,227,1,10,1,0,372.1721498137701,371.9294310572113,,,,
294,227,0,12,1,0,372.1721498137701,371.9294310572113,,,,
295,227,0,8,1,0,372.1721498137701,371.9294310572113,,,,
296,228,1,10,0,0,372.1721498137701,371.9294310572113,372.9721498137701,1.0864584285988772,1.2517239798515334,1.2833886423143435
297,229,0,12,0,1,372.4685720097029,371.9294310572113,372.4685720097029,1.0864584285988772,1.2517239798515334,1.2833886423143435
298,230,2,12,0,0,372.4685720097029,371.9294310572113,379.7416201289975,1.0864584285988772,1.2517239798515334,1.2833886423143435
299,230,0,8,1,0,372.4685720097029,371.9294310572113,,,,
300,230,1,11,1,0,372.4685720097029,371.9294310572113,,,,
301,230,1,12,1,0,372.4685720097029,371.9294310572113,,,,
302,231,2,10,0,1,372.3258532531441,371.9294310572113,372.3258532531441,0.9891667428791018,1.1680458505478934,1.2711553582959192
303,232,0,12,0,0,372.3258532531441,371.9294310572113,380.9007251079268,0.9891667428791018,1.1680458505478934,1.2711553582959192
304,233,1,12,0,1,372.0294310572113,371.9294310572113,372.0294310572113,0.9891667428791018,1.1680458505478934,1.2711553582959192
305,233,1,10,1,0,372.0294310572113,371.9294310572113,,,,
306,233,1,12,1,0,372.0294310572113,371.9294310572113,,,,
307,234,0,11,0,1,372.3258532531441,371.9294310572113,372.3258532531441,0.9891667428791018,1.1680458505478934,1.2711553582959192
308,234,2,8,1,0,372.3258532531441,371.9294310572113,,,,
309,235,2,9,0,1,373.12585325314416,371.9294310572113,373.12585325314416,0.9891667428791018,1.1680458505478934,1.2711553582959192
310,235,1,10,1,0,373.12585325314416,371.9294310572113,,,,
311,236,1,9,0,1,372.3258532531441,371.9294310572113,372.3258532531441,0.9891667428791018,1.1680458505478934,1.2711553582959192
312,237,2,10,0,1,373.12585325314416,371.9294310572113,373.12585325314416,0.9891667428791018,1.1680458505478934,1.2711553582959192
313,238,1,10,0,1,372.4685720097029,371.9294310572113,372.4685720097029,0.9891667428791018,1.1680458505478934,1.2711553582959192
314,239,2,11,0,0,372.4685720097029,371.9294310572113,376.3889963078987,0.9891667428791018,1.1680458505478934,1.2711553582959192
315,239,1,10,1,0,372.4685720097029,371.9294310572113,,,,
316,240,0,11,0,1,372.5434433090971,371.9294310572113,372.5434433090971,0.9891667428791018,1.1680458505478934,1.2711553582959192
317,241,2,12,0,0,372.5434433090971,371.9294310572113,397.61895958652246,0.9891667428791018,1.1680458505478934,1.2711553582959192
318,242,1,9,0,1,372.4685720097029,371.9294310572113,372.4685720097029,0.9891667428791018,1.1680458505478934,1.2711553582959192
319,242,2,9,1,0,372.4685720097029,371.9294310572113,,,,
320,243,1,12,0,0,372.4685720097029,371.9294310572113,391.59666806072545,0.9891667428791018,1.1680458505478934,1.2711553582959192
321,244,1,11,0,0,372.4685720097029,371.9294310572113,394.61402798453935,0.9891667428791018,1.1680458505478934,1.2711553582959192
322,244,1,12,1,0,372.4685720097029,371.9294310572113,,,,
323,245,1,12,0,0,372.4685720097029,371.9294310572113,381.7434438644855,0.9891667428791018,1.1680458505478934,1.2711553582959192
324,245,2,9,1,0,372.4685720097029,371.9294310572113,,,,
325,246,2,12,0,0,372.4685720097029,371.9294310572113,374.32646255098103,0.9891667428791018,1.1680458505478934,1.2711553582959192
326,247,0,12,0,0,372.4685720097029,371.9294310572113,386.8282809553133,0.9246667276366147,1.180590526592161,1.1502576199700687
327,248,1,10,0,0,372.4685720097029,371.9294310572113,373.06857200970296,0.9246667276366147,1.180590526592161,1.1502576199700687
328,249,2,11,0,0,372.4685720097029,371.9294310572113,397.886691743347,0.9246667276366147,1.180590526592161,1.1502576199700687
329,249,1,9,1,0,372.4685720097029,371.9294310572113,,,,
330,250,2,11,0,0,372.4685720097029,371.9294310572113,400.68124986968803,0.9246667276366147,1.180590526592161,1.1502576199700687
