decision,evaluated,operator,q,null,accepted,current_score,best_score,candidate_score,w_random,w_worst,w_shaw
245,219,1,11,0,0,387.1057127096883,384.9041816703859,451.4219195610548,1.2903420367238096,0.5095048480382782,1.3358684917003003
246,219,0,10,1,0,387.1057127096883,384.9041816703859,,,,
247,220,2,12,0,0,387.1057127096883,384.9041816703859,388.90571270968826,1.2903420367238096,0.5095048480382782,1.3358684917003003
248,221,2,8,0,0,387.1057127096883,384.9041816703859,387.80571270968835,1.2903420367238096,0.5095048480382782,1.3358684917003003
249,222,1,11,0,0,387.1057127096883,384.9041816703859,400.49543881692045,1.2903420367238096,0.5095048480382782,1.3358684917003003
250,223,1,8,0,0,387.1057127096883,384.9041816703859,451.4219195610548,1.2903420367238096,0.5095048480382782,1.3358684917003003
251,224,0,10,0,0,387.1057127096883,384.9041816703859,468.0571532006601,1.1989402960457145,0.40760407843062263,1.157583682249129
252,225,1,12,0,0,387.1057127096883,384.9041816703859,468.8379639337902,1.1989402960457145,0.40760407843062263,1.157583682249129
253,226,0,8,0,0,387.1057127096883,384.9041816703859,483.5934526080279,1.1989402960457145,0.40760407843062263,1.157583682249129
254,227,2,11,0,0,387.1057127096883,384.9041816703859,387.30571270968824,1.1989402960457145,0.40760407843062263,1.157583682249129
255,228,0,12,0,0,387.1057127096883,384.9041816703859,451.4219195610548,1.1989402960457145,0.40760407843062263,1.157583682249129
256,229,1,12,0,0,387.1057127096883,384.9041816703859,624.3912261453569,1.1989402960457145,0.40760407843062263,1.157583682249129
257,230,2,12,0,0,387.1057127096883,384.9041816703859,449.1226264714006,1.1989402960457145,0.40760407843062263,1.157583682249129
258,231,0,11,0,0,387.1057127096883,384.9041816703859,552.0422966351765,1.1989402960457145,0.40760407843062263,1.157583682249129
259,232,0,9,0,0,387.1057127096883,384.9041816703859,388.60571270968825,1.1989402960457145,0.40760407843062263,1.157583682249129
260,233,2,11,0,1,387.80571270968835,384.9041816703859,387.80571270968835,1.1989402960457145,0.40760407843062263,1.157583682249129
261,234,2,10,0,0,387.80571270968835,384.9041816703859,401.1954388169205,1.1989402960457145,0.40760407843062263,1.157583682249129
262,235,2,10,0,0,387.80571270968835,384.9041816703859,388.6057127096883,1.1989402960457145,0.40760407843062263,1.157583682249129
263,236,2,12,0,0,387.80571270968835,384.9041816703859,404.9095858801499,1.1989402960457145,0.40760407843062263,1.157583682249129
264,237,2,11,0,1,387.1057127096883,384.9041816703859,387.1057127096883,1.1989402960457145,0.40760407843062263,1.157583682249129
265,238,2,10,0,1,388.10571270968825,384.9041816703859,388.10571270968825,1.1989402960457145,0.40760407843062263,1.157583682249129
266,239,2,12,0,1,387.1057127096883,384.9041816703859,387.1057127096883,1.1989402960457145,0.40760407843062263,1.157583682249129
267,240,0,9,0,0,387.1057127096883,384.9041816703859,407.7201994971449,1.1989402960457145,0.40760407843062263,1.157583682249129
268,241,2,12,0,1,388.8057127096883,384.9041816703859,388.8057127096883,1.1989402960457145,0.40760407843062263,1.157583682249129
269,242,2,11,0,0,388.8057127096883,384.9041816703859,504.93308271654615,1.1989402960457145,0.40760407843062263,1.157583682249129
270,243,2,11,0,0,388.8057127096883,384.9041816703859,422.7161735940488,1.1989402960457145,0.40760407843062263,1.157583682249129
271,244,1,11,0,0,388.8057127096883,384.9041816703859,398.02656984403916,1.1989402960457145,0.40760407843062263,1.157583682249129
272,245,1,11,0,0,388.8057127096883,384.9041816703859,452.1219195610548,1.1989402960457145,0.40760407843062263,1.157583682249129
273,246,2,9,0,1,387.80571270968835,384.9041816703859,387.80571270968835,1.1989402960457145,0.40760407843062263,1.157583682249129
274,247,2,9,0,1,387.7057127096883,384.9041816703859,387.7057127096883,1.1989402960457145,0.40760407843062263,1.157583682249129
275,248,2,12,0,0,387.7057127096883,384.9041816703859,424.5099878258656,1.1989402960457145,0.40760407843062263,1.157583682249129
276,249,0,9,0,1,388.70571270968827,384.9041816703859,388.70571270968827,0.9591524368365717,0.3260834627444981,1.1794002791326366
277,250,2,12,0,0,388.70571270968827,384.9041816703859,452.0219195610548,0.9591524368365717,0.3260834627444981,1.1794002791326366
